M01.flow,M01.p50,M01.p95,M01.p98,M01.p99,M01.status,M02,M02.status,M03.flow,M03.gap_count_over_t_live,M03.gap_count_over_t_live_over_2,M03.gap_count_over_t_live_over_4,M03.max_gap_ms,M03.role,M03.status,M03.t_live_s,M04.exceeds_threshold,M04.flow,M04.status,M04.threshold_n,M04.worst_consecutive_miss_slots,M05,M05.flow,M05.fraction,M05.frame_count,M05.pdb_ms,M05.status,M06,M06.flow,M06.p95_ms,M06.status,M07,M07.met,M07.status,M07.total,M08,M08.flow,M08.fraction,M08.status,M09.mean,M09.status,M09.windows,M09.worst,M10,M10.status,M11.dl,M11.status,M11.ul,M12,M12.status,M14.flow,M14.fraction,M14.interval_count,M14.pdb_ms,M14.role,M14.status,M14.survival_time_ms,M15.flow,M15.jitter_ms,M15.status,M17,M17.effective_fps,M17.flow,M17.freeze_count,M17.freeze_max_duration_ms,M17.freeze_total_duration_ms,M17.source_fps,M17.status,M17.xr_frame_period_ms,M18,M18.status,M19,M19.status,composition,lidar_ues,n_lidar_active,n_ues,scheduler,seed,transient_excluded
ue1_qfi9,1.75,23.5,30.25,33.75,ok,0.0008589008194968245,ok,ue2_qfi9,0,2,4,1010.0,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue1_qfi2,26.067,ok,,3,ok,4,,ue1_qfi4,0.4,ok,0.9965532135967863,proxy,5,0.9908061096629602,19255073.6,ok,0.003940909090909091,ok,0.3012647727272727,0.023234375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,32.0,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,mixed,1,1,4,TwoTier,579362555,True
ue1_qfi9,1.75,24.75,31.25,34.25,ok,0.000925157042475019,ok,ue2_qfi9,0,2,4,1000.2499999999999,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue1_qfi2,27.5,ok,,3,ok,4,,ue1_qfi4,0.4,ok,0.994763706333211,proxy,5,0.9824465162066325,19348379.2,ok,0.003970454545454545,ok,0.27019431818181816,0.02076875,ok,ue1_qfi82,0.0,98,10.0,data,ok,0.0,ue1_qfi9,32.5,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,mixed,1,1,4,PF,661058651,True
ue1_qfi9,2.0,23.5,31.0,33.75,ok,0.000925347507233615,ok,ue2_qfi9,0,2,4,1004.75,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue1_qfi2,26.058,ok,,3,ok,4,,ue1_qfi4,0.4,ok,0.995014682446295,proxy,5,0.9824818962938893,19348340.8,ok,0.004459090909090909,ok,0.3291818181818182,0.025365625,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,31.75,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,mixed,1,1,4,Reservation,661058651,True
ue1_qfi9,1.75,20.75,27.5,30.75,ok,0.0008262918122248551,ok,ue2_qfi9,0,1,4,1001.2500000000002,data,ok,2.0,False,,proxy,3,0,,ue2_qfi2,0.993421052631579,152,150.0,ok,,ue1_qfi2,24.876,ok,,3,ok,4,,ue1_qfi4,0.4,ok,0.9966961686197127,proxy,5,0.9905859821174556,19348121.6,ok,0.003843181818181818,ok,0.2886034090909091,0.0208453125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,29.0,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,mixed,1,1,4,TwoTier,661058651,True
ue1_qfi9,2.0,29.75,37.0,42.0,ok,0.0009823616616238878,ok,ue2_qfi9,0,1,4,1000.0000000000002,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue1_qfi2,29.56,ok,,3,ok,4,,ue1_qfi4,0.4,ok,0.9936527901731663,proxy,5,0.9789999257287538,19323772.8,ok,0.0039159090909090906,ok,0.2965409090909091,0.0256890625,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,40.0,ok,,30.4,ue1_qfi2,1,68.0,68.0,30.303,ok,33.0,,pending,,pending,mixed,1,1,4,PF,87989972,True
ue1_qfi9,2.0,27.5,34.25,38.5,ok,0.0010021620987473428,ok,ue2_qfi9,0,1,4,1005.0000000000003,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,0.993421052631579,152,150.0,ok,,ue1_qfi2,28.25,ok,,3,ok,4,,ue1_qfi4,0.4,ok,0.994081278843438,proxy,5,0.9816078662638629,19319984.0,ok,0.004438636363636363,ok,0.35326931818181817,0.032215625,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,36.5,ok,,30.2,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,mixed,1,1,4,Reservation,87989972,True
ue1_qfi9,2.0,25.5,32.5,36.25,ok,0.0009100636242026292,ok,ue2_qfi9,0,2,4,1018.5,data,ok,2.0,False,,proxy,3,0,,ue2_qfi2,0.993421052631579,152,150.0,ok,,ue1_qfi2,27.098,ok,,3,ok,4,,ue1_qfi4,0.4,ok,0.9950156992908962,proxy,5,0.9842527418199318,19322374.4,ok,0.003997727272727273,ok,0.3180022727272727,0.0259390625,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,34.25,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,mixed,1,1,4,TwoTier,87989972,True
ue1_qfi9,2.0,29.0,35.0,38.0,ok,0.0009605451892812685,ok,ue1_qfi85,1,1,1,3302.5,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue1_qfi2,30.551,ok,,2,ok,4,,ue1_qfi4,0.4,ok,0.9950824436273494,proxy,5,0.9852267714102382,19259145.6,ok,0.004097727272727273,ok,0.28699545454545455,0.023565625,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,36.0,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,mixed,1,1,4,PF,161576974,True
ue1_qfi9,2.0,28.5,35.0,38.0,ok,0.0009627862369707425,ok,ue1_qfi85,1,1,1,3302.5,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue1_qfi2,29.808,ok,,2,ok,4,,ue1_qfi4,0.4,ok,0.994979124809611,proxy,5,0.983889665481175,19258985.6,ok,0.004718181818181818,ok,0.34180795454545454,0.0285265625,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,36.0,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,mixed,1,1,4,Reservation,161576974,True
ue1_qfi9,1.75,25.5,31.75,34.75,ok,0.0008737554173873592,ok,ue1_qfi85,1,1,1,3302.5,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue1_qfi2,28.284,ok,,2,ok,4,,ue1_qfi4,0.3996673333333333,ok,0.99567772847592,proxy,5,0.9846484182700415,19257054.4,ok,0.004052272727272727,ok,0.30633863636363634,0.0234390625,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,33.0,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,mixed,1,1,4,TwoTier,161576974,True
ue1_qfi9,1.75,24.25,30.75,33.0,ok,0.0009666725415787877,ok,ue1_qfi85,0,1,1,1693.7500000000005,data,ok,2.0,False,,proxy,3,0,,ue2_qfi2,0.993421052631579,152,150.0,ok,,ue1_qfi2,25.868,ok,,3,ok,4,,ue1_qfi4,0.4,ok,0.9943864509060146,proxy,5,0.9807089607952678,19326908.8,ok,0.0040318181818181816,ok,0.2812965909090909,0.022384375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,31.25,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,mixed,1,1,4,PF,35492826,True
ue1_qfi9,2.0,25.5,32.0,34.5,ok,0.0010241895306393443,ok,ue1_qfi85,0,1,1,1693.7500000000005,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue1_qfi2,26.022,ok,,3,ok,4,,ue1_qfi4,0.4,ok,0.9951002941492778,proxy,5,0.9838871243374805,19328499.2,ok,0.004497727272727273,ok,0.33942727272727274,0.0282984375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,32.5,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,mixed,1,1,4,Reservation,35492826,True
ue1_qfi9,1.75,21.75,28.5,31.25,ok,0.0008018021236715474,ok,ue1_qfi85,0,1,1,1693.7500000000005,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue1_qfi2,24.022,ok,,3,ok,4,,ue1_qfi4,0.4,ok,0.9965542199295591,proxy,5,0.9899095990648676,19331516.8,ok,0.004106818181818182,ok,0.2995909090909091,0.022371875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,29.5,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,mixed,1,1,4,TwoTier,35492826,True
ue1_qfi9,1.75,25.0,31.25,34.0,ok,0.0009017982472669232,ok,ue3_qfi82,0,1,4,1001.5,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue1_qfi2,26.698,ok,,3,ok,4,,ue1_qfi4,0.4,ok,0.995473159744692,proxy,5,0.9852164337995765,19216244.8,ok,0.004077272727272727,ok,0.2819,0.021746875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,32.25,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,mixed,1,1,4,PF,376383645,True
ue1_qfi9,2.0,25.0,32.0,35.5,ok,0.000984905985036618,ok,ue2_qfi9,0,1,4,1000.0000000000002,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,0.993421052631579,152,150.0,ok,,ue1_qfi2,25.863,ok,,3,ok,4,,ue1_qfi4,0.4,ok,0.9947046769744461,proxy,5,0.9826804904566853,19211641.6,ok,0.004518181818181818,ok,0.3403443181818182,0.0269734375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,33.5,ok,,30.2,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,mixed,1,1,4,Reservation,376383645,True
ue1_qfi9,1.75,22.25,29.5,32.25,ok,0.000855492485551345,ok,ue2_qfi9,0,2,4,1016.2499999999999,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue1_qfi2,26.29,ok,,3,ok,4,,ue1_qfi4,0.4,ok,0.9957511002636151,proxy,5,0.9868009841728241,19215913.6,ok,0.004061363636363636,ok,0.3000693181818182,0.021728125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,30.5,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,mixed,1,1,4,TwoTier,376383645,True
ue1_qfi9,2.0,27.5,33.25,36.5,ok,0.0009307252859611891,ok,ue3_qfi82,0,1,4,1001.5,data,ok,2.0,False,,proxy,3,0,,ue2_qfi2,0.993421052631579,152,150.0,ok,,ue1_qfi2,26.496,ok,,3,ok,4,,ue1_qfi4,0.4,ok,0.9951683293965414,proxy,5,0.9854868155110903,19237041.6,ok,0.003947727272727273,ok,0.2854875,0.0217609375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,34.5,ok,,30.2,ue2_qfi2,1,67.75,67.75,30.303,ok,33.0,,pending,,pending,mixed,1,1,4,PF,1746484539,True
ue1_qfi9,2.0,27.75,34.0,37.75,ok,0.0009637935979511743,ok,ue2_qfi9,0,2,4,1004.7500000000005,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue1_qfi2,27.318,ok,,3,ok,4,,ue1_qfi4,0.4,ok,0.9943683626935501,proxy,5,0.9826687467578192,19238744.0,ok,0.004445454545454546,ok,0.34208295454545457,0.02753125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,35.75,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,mixed,1,1,4,Reservation,1746484539,True
ue1_qfi9,1.75,23.5,30.25,33.25,ok,0.0009070410139308766,ok,ue2_qfi9,0,1,4,1002.9999999999999,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,0.9868421052631579,152,150.0,ok,,ue1_qfi2,25.567,ok,,3,ok,4,,ue1_qfi4,0.4,ok,0.9953773411208677,proxy,5,0.9855158655394097,19231737.6,ok,0.004061363636363636,ok,0.30376363636363635,0.0218265625,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,31.5,ok,,30.0,ue1_qfi2,1,69.75,69.75,30.303,ok,33.0,,pending,,pending,mixed,1,1,4,TwoTier,1746484539,True
ue1_qfi2,3.296,9.079,10.781,12.386,ok,0.0,ok,ue1_qfi82,0,0,4,1000.0,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue1_qfi2,14.051,ok,,1,ok,1,,ue1_qfi2,1.0276416,ok,0.9999989253387824,proxy,5,0.9999972782812627,6272585.6,ok,0.015511363636363636,ok,0.08941136363636364,0.021075,ok,ue1_qfi82,0.0,4,10.0,data,ok,0.0,ue1_qfi2,9.09,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,sensor_dense,0,0,8,PF,1826701614,False
ue1_qfi2,3.262,9.079,10.658,11.891,ok,0.0,ok,ue1_qfi82,0,2,4,1001.5,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue1_qfi2,14.051,ok,,1,ok,1,,ue1_qfi2,1.0276416,ok,0.999998901703855,proxy,5,0.9999972782812627,6272585.6,ok,0.0184,ok,0.11325227272727273,0.0210515625,ok,ue1_qfi82,0.0,4,10.0,data,ok,0.0,ue1_qfi2,8.629,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,sensor_dense,0,0,8,Reservation,1826701614,False
ue1_qfi2,3.287,9.25,10.582,12.07,ok,0.0,ok,ue1_qfi82,0,2,4,1001.5,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue1_qfi2,13.741,ok,,1,ok,1,,ue1_qfi2,1.0276416,ok,0.999998901703855,proxy,5,0.9999972782812627,6272585.6,ok,0.01548409090909091,ok,0.090675,0.021096875,ok,ue1_qfi82,0.0,4,10.0,data,ok,0.0,ue1_qfi2,8.783000000000001,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,sensor_dense,0,0,8,TwoTier,1826701614,False
ue1_qfi2,3.386,8.896,10.75,12.008,ok,0.0,ok,ue1_qfi82,0,0,4,1000.0,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue1_qfi2,13.467,ok,,1,ok,1,,ue1_qfi2,1.0266378666666667,ok,0.9999966846433258,proxy,5,0.9999932076888538,6266233.600000001,ok,0.015104545454545454,ok,0.09008977272727273,0.022303125,ok,ue1_qfi82,0.0,4,10.0,data,ok,0.0,ue1_qfi2,8.622,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,sensor_dense,0,0,8,PF,1367864806,False
ue1_qfi2,3.433,8.902,10.906,11.923,ok,0.0,ok,ue1_qfi82,0,0,4,1000.0,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue1_qfi2,13.263,ok,,1,ok,1,,ue1_qfi2,1.0266378666666667,ok,0.9999920951862604,proxy,5,0.9999722414172724,6266182.4,ok,0.018136363636363638,ok,0.11583522727272727,0.0224171875,ok,ue1_qfi82,0.0,4,10.0,data,ok,0.0,ue1_qfi2,8.49,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,sensor_dense,0,0,8,Reservation,1367864806,False
ue1_qfi2,3.415,8.665,10.292,11.25,ok,0.0,ok,ue1_qfi82,0,1,4,1001.5,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,0.993421052631579,152,150.0,ok,,ue1_qfi2,12.785,ok,,1,ok,1,,ue1_qfi2,1.0257909333333333,ok,0.9999971412149649,proxy,5,0.9999952110634759,6261150.399999999,ok,0.015093181818181818,ok,0.0906875,0.0222578125,ok,ue1_qfi82,0.0,4,10.0,data,ok,0.0,ue1_qfi2,7.835,ok,,30.2,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,sensor_dense,0,0,8,TwoTier,1367864806,False
ue1_qfi2,3.088,8.689,10.23,11.74,ok,0.0,ok,ue1_qfi82,0,0,4,1000.0,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue1_qfi2,13.289,ok,,1,ok,1,,ue1_qfi2,1.0126202666666666,ok,0.999998420509916,proxy,5,0.9999957242348092,6182248.0,ok,0.015218181818181818,ok,0.0877875,0.02226875,ok,ue1_qfi82,0.0,4,10.0,data,ok,0.0,ue1_qfi2,8.652000000000001,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,sensor_dense,0,0,8,PF,1097657231,False
ue1_qfi2,3.345,9.176,10.759,11.802,ok,0.0,ok,ue1_qfi82,0,0,4,1000.0,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue1_qfi2,13.23,ok,,1,ok,1,,ue1_qfi2,1.0126202666666666,ok,0.999997866264356,proxy,5,0.9999957242348092,6182246.399999999,ok,0.017968181818181817,ok,0.11370568181818182,0.0223203125,ok,ue1_qfi82,0.0,4,10.0,data,ok,0.0,ue1_qfi2,8.456999999999999,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,sensor_dense,0,0,8,Reservation,1097657231,False
ue1_qfi2,3.158,8.888,10.605,11.903,ok,0.0,ok,ue1_qfi82,0,0,4,1000.0,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue1_qfi2,13.028,ok,,1,ok,1,,ue1_qfi2,1.0126202666666666,ok,0.9999971950563478,proxy,5,0.9999942449093945,6182244.8,ok,0.015179545454545454,ok,0.0889125,0.0222421875,ok,ue1_qfi82,0.0,4,10.0,data,ok,0.0,ue1_qfi2,8.745000000000001,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,sensor_dense,0,0,8,TwoTier,1097657231,False
ue1_qfi2,3.307,8.522,9.964,11.287,ok,0.0,ok,ue1_qfi82,0,0,4,1000.0,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue1_qfi2,13.384,ok,,1,ok,1,,ue1_qfi2,1.0054096,ok,0.9999965808040265,proxy,5,0.9999885685169301,6138809.6,ok,0.014956818181818182,ok,0.08583181818181818,0.0217109375,ok,ue1_qfi82,0.0,4,10.0,data,ok,0.0,ue1_qfi2,7.98,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,sensor_dense,0,0,8,PF,579362555,False
ue1_qfi2,3.287,8.624,9.918,10.819,ok,0.0,ok,ue1_qfi82,0,0,4,1000.0,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue1_qfi2,12.62,ok,,1,ok,1,,ue1_qfi2,1.0054096,ok,0.999992733426074,proxy,5,0.9999758889598472,6138707.199999999,ok,0.017845454545454546,ok,0.11045568181818181,0.021796875,ok,ue1_qfi82,0.0,4,10.0,data,ok,0.0,ue1_qfi2,7.532000000000001,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,sensor_dense,0,0,8,Reservation,579362555,False
ue1_qfi2,3.206,8.575,9.944,11.32,ok,0.0,ok,ue1_qfi82,0,0,4,1000.0,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue1_qfi2,13.653,ok,,1,ok,1,,ue1_qfi2,1.0054096,ok,0.9999973438766541,proxy,5,0.999989406464069,6138809.6,ok,0.014954545454545455,ok,0.08673863636363636,0.0217328125,ok,ue1_qfi82,0.0,4,10.0,data,ok,0.0,ue1_qfi2,8.114,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,sensor_dense,0,0,8,TwoTier,579362555,False
ue1_qfi2,3.331,9.298,10.969,12.217,ok,0.0,ok,ue1_qfi82,0,0,4,1000.0,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue1_qfi2,14.113,ok,,1,ok,1,,ue1_qfi2,1.0151264,ok,0.9999944435389487,proxy,5,0.9999871801149348,6197454.4,ok,0.015161363636363636,ok,0.0851875,0.0199328125,ok,ue1_qfi82,0.0,4,10.0,data,ok,0.0,ue1_qfi2,8.886000000000001,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,sensor_dense,0,0,8,PF,661058651,False
ue1_qfi2,3.396,9.464,10.776,11.809,ok,0.0,ok,ue1_qfi82,0,1,4,1001.5,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue1_qfi2,13.581,ok,,1,ok,1,,ue1_qfi2,1.0151264,ok,0.9999926059311361,proxy,5,0.9999828987554628,6197456.0,ok,0.018115909090909092,ok,0.11156022727272727,0.019978125,ok,ue1_qfi82,0.0,4,10.0,data,ok,0.0,ue1_qfi2,8.413,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,sensor_dense,0,0,8,Reservation,661058651,False
ue1_qfi2,3.397,9.214,10.701,12.129,ok,0.0,ok,ue1_qfi82,0,1,4,1001.5,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,0.993421052631579,152,150.0,ok,,ue1_qfi2,14.164,ok,,1,ok,1,,ue1_qfi2,1.0142794666666666,ok,0.999993590597902,proxy,5,0.9999829785982822,6192374.399999999,ok,0.015122727272727272,ok,0.08600454545454546,0.0198984375,ok,ue1_qfi82,0.0,4,10.0,data,ok,0.0,ue1_qfi2,8.732,ok,,30.2,ue1_qfi2,1,66.25,66.25,30.303,ok,33.0,,pending,,pending,sensor_dense,0,0,8,TwoTier,661058651,False
ue1_qfi2,3.324,8.618,10.065,11.309,ok,0.0,ok,ue1_qfi82,0,0,4,1000.0,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue1_qfi2,13.43,ok,,1,ok,1,,ue1_qfi2,1.0040567999999999,ok,0.9999972032439561,proxy,5,0.99999354393762,6130817.6,ok,0.01496590909090909,ok,0.09142045454545454,0.0221171875,ok,ue1_qfi82,0.0,4,10.0,data,ok,0.0,ue1_qfi2,7.984999999999999,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,sensor_dense,0,0,8,PF,87989972,False
ue1_qfi2,3.362,8.602,10.666,12.739,ok,0.0,ok,ue1_qfi82,0,0,4,1000.0,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue1_qfi2,13.818,ok,,1,ok,1,,ue1_qfi2,1.0040567999999999,ok,0.9999963753056041,proxy,5,0.9999934309355613,6130819.2,ok,0.017922727272727274,ok,0.11577727272727273,0.0222,ok,ue1_qfi82,0.0,4,10.0,data,ok,0.0,ue1_qfi2,9.377,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,sensor_dense,0,0,8,Reservation,87989972,False
ue1_qfi2,3.36,8.602,10.469,12.014,ok,0.0,ok,ue1_qfi82,0,0,4,1000.0,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue1_qfi2,13.368,ok,,1,ok,1,,ue1_qfi2,1.0040567999999999,ok,0.9999959663036432,proxy,5,0.9999894517540919,6130814.399999999,ok,0.015025,ok,0.09190568181818182,0.022140625,ok,ue1_qfi82,0.0,4,10.0,data,ok,0.0,ue1_qfi2,8.654,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,sensor_dense,0,0,8,TwoTier,87989972,False
ue1_qfi2,3.125,8.635,10.346,11.5,ok,0.0,ok,ue1_qfi82,0,0,4,1000.0,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue1_qfi2,13.188,ok,,1,ok,1,,ue1_qfi2,0.9846509333333333,ok,0.999997013976128,proxy,5,0.9999934470587489,6014345.6,ok,0.01509090909090909,ok,0.08565340909090909,0.020903125,ok,ue1_qfi82,0.0,4,10.0,data,ok,0.0,ue1_qfi2,8.375,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,sensor_dense,0,0,8,PF,161576974,False
ue1_qfi2,3.14,8.688,10.605,11.644,ok,0.0,ok,ue1_qfi82,0,0,4,1000.0,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue1_qfi2,13.494,ok,,1,ok,1,,ue1_qfi2,0.9846509333333333,ok,0.999995826699841,proxy,5,0.9999925091176629,6014345.6,ok,0.017804545454545455,ok,0.10971818181818181,0.02095,ok,ue1_qfi82,0.0,4,10.0,data,ok,0.0,ue1_qfi2,8.504,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,sensor_dense,0,0,8,Reservation,161576974,False
ue1_qfi2,3.125,8.635,10.88,11.917,ok,0.0,ok,ue1_qfi82,0,0,4,1000.0,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue1_qfi2,13.435,ok,,1,ok,1,,ue1_qfi2,0.9846509333333333,ok,0.9999953167187796,proxy,5,0.999991265709403,6014345.6,ok,0.015093181818181818,ok,0.08680454545454545,0.0209109375,ok,ue1_qfi82,0.0,4,10.0,data,ok,0.0,ue1_qfi2,8.792,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,sensor_dense,0,0,8,TwoTier,161576974,False
ue1_qfi2,3.421,9.299,11.088,12.194,ok,0.0,ok,ue1_qfi82,0,1,4,1001.5,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue1_qfi2,13.795,ok,,1,ok,1,,ue1_qfi2,1.0160629333333333,ok,0.9998743020759557,proxy,5,0.9993892034090659,6202934.399999999,ok,0.015406818181818181,ok,0.09844659090909091,0.023984375,ok,ue1_qfi82,0.0,4,10.0,data,ok,0.0,ue1_qfi2,8.773000000000001,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,sensor_dense,0,0,8,PF,35492826,False
ue1_qfi2,3.457,9.203,10.96,12.61,ok,0.0,ok,ue1_qfi82,0,0,4,1000.0,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue1_qfi2,13.911,ok,,1,ok,1,,ue1_qfi2,1.0160629333333333,ok,0.999996983651165,proxy,5,0.9999958921912772,6203011.199999999,ok,0.01839318181818182,ok,0.12260454545454545,0.0239234375,ok,ue1_qfi82,0.0,4,10.0,data,ok,0.0,ue1_qfi2,9.152999999999999,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,sensor_dense,0,0,8,Reservation,35492826,False
