M01.flow,M01.p50,M01.p95,M01.p98,M01.p99,M01.status,M02,M02.status,M03.flow,M03.gap_count_over_t_live,M03.gap_count_over_t_live_over_2,M03.gap_count_over_t_live_over_4,M03.max_gap_ms,M03.role,M03.status,M03.t_live_s,M04.exceeds_threshold,M04.flow,M04.status,M04.threshold_n,M04.worst_consecutive_miss_slots,M05.flow,M05.fraction,M05.frame_count,M05.pdb_ms,M05.status,M06.flow,M06.p95_ms,M06.status,M07.met,M07.status,M07.total,M08.flow,M08.fraction,M08.status,M09.mean,M09.status,M09.windows,M09.worst,M10,M10.status,M11.dl,M11.status,M11.ul,M12,M12.status,M14.flow,M14.fraction,M14.interval_count,M14.pdb_ms,M14.role,M14.status,M14.survival_time_ms,M15.flow,M15.jitter_ms,M15.status,M17.effective_fps,M17.flow,M17.freeze_count,M17.freeze_max_duration_ms,M17.freeze_total_duration_ms,M17.source_fps,M17.status,M17.xr_frame_period_ms,M18,M18.status,M19,M19.status,bg,duty_cycle,inf_scenario,k2_slots,load_mult,mfbr_multiple,min_rb,n_ues,pdb_ms,scheduler,seed,shared_lcg,snr_spread_db,sr_period_slots
ue1_qfi9,6.5,22.0,26.5,28.0,ok,0.0,ok,ue1_qfi1,0,0,0,104.0,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue2_qfi2,7.602,ok,2,ok,2,ue1_qfi2,0.972482,ok,0.9999900293948769,proxy,5,0.9999774262204515,55839123.199999996,ok,0.0012386363636363636,ok,0.8164568181818181,0.047034375,ok,ue2_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue1_qfi9,21.5,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,3.0,,,2,,Reservation,1826701614,,,
ue2_qfi9,7.5,13.5,18.25,21.25,ok,0.0,ok,ue1_qfi1,0,0,0,104.24999999999996,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue1_qfi2,7.996,ok,2,ok,2,ue1_qfi2,0.972482,ok,0.9999913114624149,proxy,5,0.9999812080491077,55823723.2,ok,0.0010840909090909091,ok,0.845025,0.0299015625,ok,ue2_qfi1,0.5102040816326531,49,100.0,data,ok,0.0,ue2_qfi9,13.75,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,3.0,,,2,,TwoTier,1826701614,,,
ue1_qfi9,7.0,12.25,13.75,14.25,ok,0.0,ok,ue1_qfi1,0,0,0,104.49999999999982,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue1_qfi2,7.969,ok,2,ok,2,ue1_qfi2,0.962308,ok,0.9999958008678839,proxy,5,0.999988880289194,55735656.0,ok,0.0012295454545454545,ok,0.7808943181818182,0.03505625,ok,ue1_qfi1,0.42857142857142855,49,100.0,data,ok,0.0,ue1_qfi9,7.25,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,3.0,,,2,,PF,1367864806,,,
ue1_qfi9,8.0,20.0,25.75,28.25,ok,0.0,ok,ue2_qfi1,0,0,0,105.50000000000014,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue1_qfi2,8.133,ok,2,ok,2,ue1_qfi2,0.962308,ok,0.999994001042839,proxy,5,0.9999848774193608,55716587.2,ok,0.0013477272727272728,ok,0.8416488636363636,0.054359375,ok,ue2_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue1_qfi9,20.25,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,3.0,,,2,,Reservation,1367864806,,,
ue2_qfi9,8.25,20.75,24.75,27.5,ok,0.0,ok,ue1_qfi1,0,0,0,104.99999999999999,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue2_qfi2,8.225,ok,2,ok,2,ue1_qfi2,0.962308,ok,0.9999925325203913,proxy,5,0.9999807199987012,55731177.6,ok,0.0013795454545454545,ok,0.8662193181818182,0.0335359375,ok,ue1_qfi1,0.5306122448979592,49,100.0,data,ok,0.0,ue2_qfi9,19.25,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,3.0,,,2,,TwoTier,1367864806,,,
ue2_qfi9,7.75,26.0,30.0,32.0,ok,0.0,ok,ue2_qfi1,0,0,0,104.49999999999982,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue1_qfi2,8.451,ok,2,ok,2,ue2_qfi2,0.9571788,ok,0.9999732416803411,proxy,5,0.9999496331744575,55757142.4,ok,0.0014477272727272726,ok,0.8433477272727272,0.0399640625,ok,ue1_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue2_qfi9,24.25,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,3.0,,,2,,PF,1097657231,,,
ue1_qfi9,10.5,63.75,67.5,69.5,ok,0.0,ok,ue2_qfi1,0,0,0,108.0000000000001,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue2_qfi2,8.5,ok,2,ok,2,ue2_qfi2,0.9571788,ok,0.9998713105833463,proxy,5,0.9997189238860622,55636940.800000004,ok,0.0013318181818181818,ok,0.883634090909091,0.065246875,ok,ue1_qfi1,0.5306122448979592,49,100.0,data,ok,0.0,ue1_qfi9,59.0,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,3.0,,,2,,Reservation,1097657231,,,
ue2_qfi9,12.5,37.0,39.5,40.75,ok,0.0,ok,ue2_qfi1,0,0,0,105.75000000000001,data,ok,2.0,False,,proxy,3,0,ue2_qfi2,0.993421052631579,152,150.0,ok,ue1_qfi2,9.067,ok,2,ok,2,ue2_qfi2,0.9559084,ok,0.9999506336156205,proxy,5,0.9998900723584736,55744294.4,ok,0.0015045454545454546,ok,0.89485,0.0383015625,ok,ue1_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue2_qfi9,28.25,ok,30.2,ue2_qfi2,1,67.25,67.25,30.303,ok,33.0,,pending,,pending,,,,,3.0,,,2,,TwoTier,1097657231,,,
ue2_qfi9,7.25,12.5,13.75,15.25,ok,0.0,ok,ue1_qfi1,0,0,0,104.75000000000011,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue2_qfi2,7.884,ok,2,ok,2,ue2_qfi2,0.9603728,ok,0.9999950288402089,proxy,5,0.999988840479121,55769372.8,ok,0.0012568181818181819,ok,0.7671329545454545,0.0317046875,ok,ue1_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue2_qfi9,8.0,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,3.0,,,2,,PF,579362555,,,
ue2_qfi9,8.5,23.0,27.0,29.25,ok,0.0,ok,ue1_qfi1,0,0,0,105.24999999999984,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue1_qfi2,8.017,ok,2,ok,2,ue2_qfi2,0.9603728,ok,0.9999894757794069,proxy,5,0.999984915305913,55770259.2,ok,0.0013022727272727272,ok,0.8366420454545455,0.047978125,ok,ue2_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue2_qfi9,20.75,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,3.0,,,2,,Reservation,579362555,,,
ue2_qfi9,8.25,13.75,15.25,16.0,ok,0.0,ok,ue1_qfi1,0,0,0,105.75000000000001,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue1_qfi2,8.55,ok,2,ok,2,ue2_qfi2,0.9603728,ok,0.9999961554951344,proxy,5,0.9999897580020869,55740339.199999996,ok,0.0012477272727272727,ok,0.8616454545454545,0.030078125,ok,ue1_qfi1,0.40816326530612246,49,100.0,data,ok,0.0,ue2_qfi9,7.75,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,3.0,,,2,,TwoTier,579362555,,,
ue2_qfi9,7.0,11.75,13.0,13.75,ok,0.0,ok,ue1_qfi1,0,0,0,105.75000000000001,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue2_qfi2,8.417,ok,2,ok,2,ue1_qfi2,0.9608956,ok,0.999994918889552,proxy,5,0.9999857248526296,55747355.2,ok,0.0013272727272727273,ok,0.7679011363636363,0.0303359375,ok,ue1_qfi1,0.5102040816326531,49,100.0,data,ok,0.0,ue2_qfi9,6.75,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,3.0,,,2,,PF,661058651,,,
ue2_qfi9,7.75,44.0,60.25,63.25,ok,0.0,ok,ue1_qfi1,0,0,0,108.49999999999982,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue2_qfi2,8.073,ok,2,ok,2,ue1_qfi2,0.9608956,ok,0.999995293213906,proxy,5,0.9999889551810889,55738875.2,ok,0.0013068181818181818,ok,0.8324363636363636,0.0463828125,ok,ue2_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue2_qfi9,55.5,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,3.0,,,2,,Reservation,661058651,,,
ue1_qfi9,6.75,13.0,16.5,20.0,ok,0.0,ok,ue2_qfi1,0,0,0,106.7499999999999,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue2_qfi2,8.184,ok,2,ok,2,ue1_qfi2,0.9608956,ok,0.9999888221484813,proxy,5,0.999980883602371,55732916.800000004,ok,0.0013772727272727272,ok,0.8584306818181818,0.028984375,ok,ue2_qfi1,0.4897959183673469,49,100.0,data,ok,0.0,ue1_qfi9,13.25,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,3.0,,,2,,TwoTier,661058651,,,
ue2_qfi9,7.25,12.25,13.75,14.75,ok,0.0,ok,ue2_qfi1,0,0,0,104.24999999999996,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue2_qfi2,7.368,ok,2,ok,2,ue2_qfi2,0.9591224,ok,0.9999968068158814,proxy,5,0.9999906450866751,55763315.2,ok,0.001275,ok,0.771525,0.03133125,ok,ue1_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue2_qfi9,7.5,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,3.0,,,2,,PF,87989972,,,
ue2_qfi9,8.25,16.25,19.5,21.0,ok,0.0,ok,ue1_qfi1,0,0,0,103.75,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue1_qfi2,7.67,ok,2,ok,2,ue2_qfi2,0.9591224,ok,0.999935541604936,proxy,5,0.9997054822163105,55782200.0,ok,0.0012613636363636364,ok,0.836928409090909,0.0475875,ok,ue1_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue2_qfi9,12.75,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,3.0,,,2,,Reservation,87989972,,,
ue2_qfi9,8.0,13.75,15.25,16.25,ok,0.0,ok,ue2_qfi1,0,0,0,105.50000000000014,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue1_qfi2,8.05,ok,2,ok,2,ue2_qfi2,0.9591224,ok,0.9999942914443917,proxy,5,0.9999813423800064,55772840.0,ok,0.0012795454545454546,ok,0.8609625,0.0298203125,ok,ue1_qfi1,0.40816326530612246,49,100.0,data,ok,0.0,ue2_qfi9,8.25,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,3.0,,,2,,TwoTier,87989972,,,
ue2_qfi9,6.25,12.25,14.75,16.0,ok,0.0,ok,ue1_qfi1,0,0,0,104.49999999999982,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue2_qfi2,7.916,ok,2,ok,2,ue1_qfi2,0.9740156,ok,0.9999945795937555,proxy,5,0.9999905064782485,55816795.2,ok,0.001240909090909091,ok,0.7789863636363636,0.03298125,ok,ue1_qfi1,0.5102040816326531,49,100.0,data,ok,0.0,ue2_qfi9,9.75,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,3.0,,,2,,PF,161576974,,,
ue1_qfi9,7.75,31.5,36.0,38.0,ok,0.0,ok,ue2_qfi1,0,0,0,104.49999999999982,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue2_qfi2,7.655,ok,2,ok,2,ue1_qfi2,0.9740156,ok,0.9999919191809774,proxy,5,0.9999843980781695,55822147.2,ok,0.0013340909090909091,ok,0.8421443181818182,0.050975,ok,ue1_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue1_qfi9,30.25,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,3.0,,,2,,Reservation,161576974,,,
ue2_qfi9,8.25,16.75,23.25,26.5,ok,0.0,ok,ue1_qfi1,0,0,0,105.75000000000001,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue2_qfi2,8.471,ok,2,ok,2,ue1_qfi2,0.9740156,ok,0.999995913885542,proxy,5,0.9999900919963625,55795940.8,ok,0.0012272727272727272,ok,0.8653204545454546,0.0314875,ok,ue2_qfi1,0.4897959183673469,49,100.0,data,ok,0.0,ue2_qfi9,18.25,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,3.0,,,2,,TwoTier,161576974,,,
ue1_qfi9,8.0,14.0,15.5,16.75,ok,0.0,ok,ue1_qfi1,0,0,0,103.75000000000023,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue1_qfi2,7.797,ok,2,ok,2,ue1_qfi2,0.9688976,ok,0.9999962388552428,proxy,5,0.9999894538541582,55773076.8,ok,0.001209090909090909,ok,0.8109931818181818,0.0365640625,ok,ue1_qfi1,0.42857142857142855,49,100.0,data,ok,0.0,ue1_qfi9,8.75,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,3.0,,,2,,PF,35492826,,,
ue1_qfi9,11.0,45.0,49.0,51.75,ok,0.0,ok,ue2_qfi1,0,0,0,104.99999999999999,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue1_qfi2,8.397,ok,2,ok,2,ue1_qfi2,0.9688976,ok,0.9999171509119089,proxy,5,0.9997484694403743,55698609.6,ok,0.0015818181818181818,ok,0.8679568181818181,0.05626875,ok,ue2_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue1_qfi9,40.75,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,3.0,,,2,,Reservation,35492826,,,
ue2_qfi9,8.75,21.25,29.5,32.0,ok,0.0,ok,ue1_qfi1,0,0,0,104.49999999999982,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue1_qfi2,8.577,ok,2,ok,2,ue1_qfi2,0.9688976,ok,0.9999883231608309,proxy,5,0.99996816966638,55648593.6,ok,0.0014181818181818182,ok,0.8822079545454545,0.034584375,ok,ue2_qfi1,0.3877551020408163,49,100.0,data,ok,0.0,ue2_qfi9,23.25,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,3.0,,,2,,TwoTier,35492826,,,
ue1_qfi9,6.5,12.75,14.5,15.5,ok,0.0,ok,ue2_qfi1,0,0,0,106.50000000000004,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue1_qfi2,7.84,ok,2,ok,2,ue1_qfi2,0.9685496,ok,0.9999948322005576,proxy,5,0.9999843143239616,55840027.2,ok,0.0011772727272727273,ok,0.7651022727272727,0.033003125,ok,ue2_qfi1,0.40816326530612246,49,100.0,data,ok,0.0,ue1_qfi9,9.0,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,3.0,,,2,,PF,376383645,,,
ue1_qfi9,7.25,20.25,24.25,27.25,ok,0.0,ok,ue2_qfi1,0,0,0,105.0,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue1_qfi2,7.5,ok,2,ok,2,ue1_qfi2,0.9685496,ok,0.9999901253417212,proxy,5,0.999976854474038,55832899.2,ok,0.0011795454545454546,ok,0.8359920454545454,0.049571875,ok,ue1_qfi1,0.42857142857142855,49,100.0,data,ok,0.0,ue1_qfi9,20.0,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,3.0,,,2,,Reservation,376383645,,,
ue2_qfi9,8.5,15.0,17.5,19.0,ok,0.0,ok,ue1_qfi1,0,0,0,106.24999999999973,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue1_qfi2,8.325,ok,2,ok,2,ue1_qfi2,0.9685496,ok,0.9999952577119935,proxy,5,0.9999859127467806,55838273.6,ok,0.0014,ok,0.8585011363636363,0.0314109375,ok,ue1_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue2_qfi9,10.5,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,3.0,,,2,,TwoTier,376383645,,,
ue2_qfi9,6.75,11.5,13.25,15.0,ok,0.0,ok,ue1_qfi1,0,0,0,105.75000000000001,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue1_qfi2,7.721,ok,2,ok,2,ue2_qfi2,0.9737848,ok,0.9999981307176766,proxy,5,0.9999921910275281,55832923.2,ok,0.0012522727272727273,ok,0.7680954545454546,0.032296875,ok,ue2_qfi1,0.4897959183673469,49,100.0,data,ok,0.0,ue1_qfi9,8.75,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,3.0,,,2,,PF,1746484539,,,
ue1_qfi9,6.75,23.25,32.25,34.5,ok,0.0,ok,ue1_qfi1,0,0,0,105.0,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue1_qfi2,7.783,ok,2,ok,2,ue2_qfi2,0.9737848,ok,0.9999923636758584,proxy,5,0.9999847291016035,55831824.0,ok,0.0012727272727272728,ok,0.8320556818181818,0.04953125,ok,ue2_qfi1,0.4897959183673469,49,100.0,data,ok,0.0,ue1_qfi9,27.75,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,3.0,,,2,,Reservation,1746484539,,,
ue2_qfi9,8.25,14.25,18.25,21.25,ok,0.0,ok,ue1_qfi1,0,0,0,106.7499999999999,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue1_qfi2,8.033,ok,2,ok,2,ue2_qfi2,0.9737848,ok,0.9999945294220007,proxy,5,0.9999881768246534,55810291.2,ok,0.001275,ok,0.8617090909090909,0.0310140625,ok,ue1_qfi1,0.4897959183673469,49,100.0,data,ok,0.0,ue2_qfi9,13.0,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,3.0,,,2,,TwoTier,1746484539,,,
ue4_qfi9,3.25,10.5,12.0,13.0,ok,0.0,ok,ue1_qfi1,0,0,0,111.75,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue2_qfi2,13.06,ok,4,ok,4,ue1_qfi2,0.96609,ok,0.9999883689092547,proxy,5,0.999982515340521,31779403.2,ok,0.002175,ok,0.4631659090909091,0.0350875,ok,ue3_qfi1,0.42857142857142855,49,100.0,data,ok,0.0,ue1_qfi1,11.75,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,0.5,,,4,,PF,1826701614,,,
ue2_qfi9,5.0,13.0,14.25,15.0,ok,0.0,ok,ue4_qfi1,0,0,0,109.75,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue4_qfi2,14.349,ok,4,ok,4,ue1_qfi2,0.96609,ok,0.9999861629266018,proxy,5,0.9999774694859886,31784608.0,ok,0.0022704545454545456,ok,0.6580545454545454,0.0431640625,ok,ue1_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue3_qfi9,10.25,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,0.5,,,4,,Reservation,1826701614,,,
ue2_qfi9,5.25,12.75,14.5,15.5,ok,0.0,ok,ue1_qfi1,0,0,0,110.50000000000004,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue2_qfi2,14.584,ok,4,ok,4,ue1_qfi2,0.96609,ok,0.9999826116734214,proxy,5,0.9999758431210412,31778172.8,ok,0.0021204545454545456,ok,0.7487738636363637,0.0310609375,ok,ue3_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue2_qfi9,10.25,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,0.5,,,4,,TwoTier,1826701614,,,
ue1_qfi9,4.0,11.75,13.0,13.75,ok,0.0,ok,ue1_qfi1,0,0,0,108.25,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue1_qfi2,13.666,ok,4,ok,4,ue1_qfi2,0.9646412,ok,0.9999881311236845,proxy,5,0.999979691076369,31696612.8,ok,0.002343181818181818,ok,0.4862397727272727,0.0394765625,ok,ue1_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue1_qfi1,10.0,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,0.5,,,4,,PF,1367864806,,,
ue1_qfi9,5.25,13.25,14.5,15.0,ok,0.0,ok,ue1_qfi1,0,0,0,110.50000000000004,data,ok,2.0,False,,proxy,3,0,ue3_qfi2,0.993421052631579,152,150.0,ok,ue1_qfi2,14.186,ok,4,ok,4,ue1_qfi2,0.9646412,ok,0.9999835708239827,proxy,5,0.9999760075423738,31686808.0,ok,0.0023886363636363636,ok,0.6740431818181818,0.0491203125,ok,ue1_qfi1,0.4897959183673469,49,100.0,data,ok,0.0,ue1_qfi1,10.5,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,0.5,,,4,,Reservation,1367864806,,,
ue1_qfi9,5.5,13.25,14.75,15.75,ok,0.0,ok,ue4_qfi1,0,0,0,109.50000000000016,data,ok,2.0,False,,proxy,3,0,ue3_qfi2,0.993421052631579,152,150.0,ok,ue1_qfi2,15.235,ok,4,ok,4,ue1_qfi2,0.9646412,ok,0.9999740722600501,proxy,5,0.9999625212266307,31684972.8,ok,0.0021636363636363637,ok,0.7779988636363636,0.034746875,ok,ue2_qfi1,0.42857142857142855,49,100.0,data,ok,0.0,ue3_qfi9,10.5,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,0.5,,,4,,TwoTier,1367864806,,,
ue3_qfi2,5.316,11.874,12.804,13.547,ok,0.0,ok,ue3_qfi1,0,0,0,111.49999999999993,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue3_qfi2,14.16,ok,4,ok,4,ue2_qfi2,0.9627876,ok,0.9999888050596695,proxy,5,0.9999779459498218,31647096.0,ok,0.0022454545454545453,ok,0.4946579545454545,0.0414,ok,ue4_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue3_qfi1,12.5,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,0.5,,,4,,PF,1097657231,,,
ue3_qfi9,5.0,13.0,14.5,15.25,ok,0.0,ok,ue3_qfi1,0,0,0,110.25,data,ok,2.0,False,,proxy,3,0,ue4_qfi2,0.993421052631579,152,150.0,ok,ue1_qfi2,14.5,ok,4,ok,4,ue2_qfi2,0.9627876,ok,0.9999829895068805,proxy,5,0.9999724917268933,31642707.2,ok,0.002586363636363636,ok,0.6834102272727273,0.052428125,ok,ue1_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue3_qfi9,10.25,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,0.5,,,4,,Reservation,1097657231,,,
ue4_qfi9,6.0,13.75,15.5,16.75,ok,0.0,ok,ue3_qfi1,0,0,0,111.75000000000024,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue3_qfi2,15.455,ok,4,ok,4,ue2_qfi2,0.9627876,ok,0.9999815130922357,proxy,5,0.9999718354071576,31638569.6,ok,0.0028613636363636363,ok,0.7821136363636364,0.0362046875,ok,ue1_qfi1,0.42857142857142855,49,100.0,data,ok,0.0,ue3_qfi1,11.75,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,0.5,,,4,,TwoTier,1097657231,,,
ue4_qfi2,5.115,10.997,11.893,13.676,ok,0.0,ok,ue2_qfi1,0,0,0,111.75000000000024,data,ok,2.0,False,,proxy,3,0,ue3_qfi2,0.993421052631579,152,150.0,ok,ue4_qfi2,13.62,ok,4,ok,4,ue4_qfi2,0.9702531999999999,ok,0.9999871426148538,proxy,5,0.9999782722098255,31675558.4,ok,0.002236363636363636,ok,0.4790829545454545,0.0392515625,ok,ue2_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue2_qfi1,11.75,ok,30.2,ue3_qfi2,1,68.25,68.25,30.303,ok,33.0,,pending,,pending,,,,,0.5,,,4,,PF,579362555,,,
ue3_qfi9,4.75,12.5,13.75,14.75,ok,0.0,ok,ue4_qfi1,0,0,0,110.7499999999999,data,ok,2.0,False,,proxy,3,0,ue4_qfi2,0.993421052631579,152,150.0,ok,ue1_qfi2,14.184,ok,4,ok,4,ue4_qfi2,0.9689828,ok,0.9999853671933311,proxy,5,0.9999743143251327,31680785.6,ok,0.0022704545454545456,ok,0.6686545454545455,0.0492703125,ok,ue1_qfi1,0.4897959183673469,49,100.0,data,ok,0.0,ue1_qfi1,10.5,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,0.5,,,4,,Reservation,579362555,,,
ue3_qfi2,5.344,12.23,13.857,16.5,ok,0.0,ok,ue4_qfi1,0,0,0,111.25000000000007,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue4_qfi2,15.471,ok,4,ok,4,ue4_qfi2,0.9702531999999999,ok,0.9999764705808152,proxy,5,0.9999547462360119,31686220.8,ok,0.0027454545454545453,ok,0.7670068181818182,0.0347765625,ok,ue4_qfi1,0.4897959183673469,49,100.0,data,ok,0.0,ue3_qfi2,11.155999999999999,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,,,,,0.5,,,4,,TwoTier,579362555,,,
