M01.flow,M01.p50,M01.p95,M01.p98,M01.p99,M01.status,M02,M02.status,M03.flow,M03.gap_count_over_t_live,M03.gap_count_over_t_live_over_2,M03.gap_count_over_t_live_over_4,M03.max_gap_ms,M03.median_gap_ms,M03.role,M03.status,M03.t_live_s,M04.exceeds_threshold,M04.flow,M04.status,M04.threshold_n,M04.worst_consecutive_miss_slots,M05.flow,M05.fraction,M05.frame_count,M05.pdb_ms,M05.status,M06.flow,M06.p95_ms,M06.status,M07.met,M07.status,M07.total,M08.flow,M08.fraction,M08.status,M09.mean,M09.status,M09.windows,M09.worst,M10,M10.status,M11.dl,M11.status,M11.ul,M12,M12.status,M14.flow,M14.fraction,M14.interval_count,M14.pdb_ms,M14.role,M14.status,M14.survival_time_ms,M15.flow,M15.jitter_ms,M15.status,M17,M17.effective_fps,M17.flow,M17.freeze_count,M17.freeze_max_duration_ms,M17.freeze_total_duration_ms,M17.source_fps,M17.status,M17.xr_frame_period_ms,M18,M18.status,M19,M19.status,M20.excluded_5qi,M20.flow,M20.gap_count_over_t_live,M20.gap_count_over_t_live_over_2,M20.gap_count_over_t_live_over_4,M20.max_gap_ms,M20.median_gap_ms,M20.role,M20.status,M20.t_live_s,duty_cycle,load_mult,n_ues,scheduler,seed,snr_spread_db
ue1_qfi9,5.0,75.5,86.0,93.25,ok,0.0,ok,ue4_qfi1,0,2,4,1021.7500000000001,1000.2500000000001,data,ok,2.0,False,,proxy,3,0,ue4_qfi2,0.9375,16,150.0,ok,ue1_qfi2,101.777,ok,4,ok,4,ue3_qfi2,0.98239,ok,0.9975343195205388,proxy,5,0.9927838039581097,47980308.8,ok,0.002756818181818182,ok,0.6589204545454546,0.0346484375,ok,ue1_qfi1,0.0,4,100.0,data,ok,0.0,ue1_qfi9,88.25,ok,,3.0,ue4_qfi2,1,678.0,678.0,3.03,ok,330.0,,pending,,pending,"[8, 9]",ue4_qfi1,0,2,4,1021.7500000000001,1000.2500000000001,data,ok,2.0,0.1,1.0,4,PF,1367864806,
ue2_qfi2,38.25,79.5,87.459,92.459,ok,0.0,ok,ue1_qfi1,0,2,4,1021.25,999.8750000000001,data,ok,2.0,False,,proxy,3,0,ue3_qfi2,0.9375,16,150.0,ok,ue2_qfi2,97.709,ok,4,ok,4,ue3_qfi2,0.9790768000000001,ok,0.9977228536226667,proxy,5,0.9928760811326738,47940161.6,ok,0.0027045454545454547,ok,0.8012625,0.0549359375,ok,ue1_qfi1,0.0,4,100.0,data,ok,0.0,ue1_qfi9,80.75,ok,,3.0,ue3_qfi2,1,673.25,673.25,3.03,ok,330.0,,pending,,pending,"[8, 9]",ue1_qfi1,0,2,4,1021.25,999.8750000000001,data,ok,2.0,0.1,1.0,4,Reservation,1367864806,
ue2_qfi2,42.036,88.791,95.933,100.674,ok,0.0,ok,ue3_qfi1,0,1,4,1026.5,996.0,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,16,150.0,ok,ue2_qfi2,106.209,ok,4,ok,4,ue2_qfi2,1.0035268,ok,0.9941034506038504,proxy,5,0.9898774796073802,47978552.0,ok,0.002872727272727273,ok,0.8712568181818182,0.0300859375,ok,ue1_qfi1,0.0,4,100.0,data,ok,0.0,ue2_qfi9,89.5,ok,,3.2,ue1_qfi2,0,0.0,0.0,3.03,ok,330.0,,pending,,pending,"[8, 9]",ue3_qfi1,0,1,4,1026.5,996.0,data,ok,2.0,0.1,1.0,4,TwoTier,1367864806,
ue4_qfi9,5.75,98.5,116.25,125.5,ok,0.0,ok,ue1_qfi1,0,1,4,1037.25,996.7499999999998,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,16,150.0,ok,ue4_qfi2,134.253,ok,4,ok,4,ue3_qfi2,0.9793936,ok,0.9972651067293746,proxy,5,0.9909358332945045,47926227.2,ok,0.003065909090909091,ok,0.6956136363636364,0.0397671875,ok,ue1_qfi1,0.0,4,100.0,data,ok,0.0,ue4_qfi9,119.75,ok,,3.2,ue1_qfi2,0,0.0,0.0,3.03,ok,330.0,,pending,,pending,"[8, 9]",ue1_qfi1,0,1,4,1037.25,996.7499999999998,data,ok,2.0,0.1,1.0,4,PF,1097657231,
ue4_qfi9,7.25,86.0,97.0,104.5,ok,0.0,ok,ue3_qfi1,0,2,4,1024.25,999.625,data,ok,2.0,False,,proxy,3,0,ue4_qfi2,0.875,16,150.0,ok,ue4_qfi2,100.503,ok,4,ok,4,ue3_qfi2,0.9740024,ok,0.9969633601262728,proxy,5,0.9904071599511537,47869904.0,ok,0.0029227272727272726,ok,0.8244511363636363,0.0626875,ok,ue1_qfi1,0.0,4,100.0,data,ok,0.0,ue4_qfi9,97.25,ok,,2.8,ue4_qfi2,1,666.75,666.75,3.03,ok,330.0,,pending,,pending,"[8, 9]",ue3_qfi1,0,2,4,1024.25,999.625,data,ok,2.0,0.1,1.0,4,Reservation,1097657231,
ue4_qfi2,47.959,95.221,100.483,104.471,ok,0.0,ok,ue2_qfi1,0,2,4,1031.5,996.7499999999999,data,ok,2.0,False,,proxy,3,0,ue4_qfi2,0.9375,16,150.0,ok,ue4_qfi2,114.721,ok,4,ok,4,ue3_qfi2,0.9755824000000001,ok,0.9949819256506462,proxy,5,0.9905979812373571,47874286.4,ok,0.002965909090909091,ok,0.8878613636363636,0.034059375,ok,ue1_qfi1,0.0,4,100.0,data,ok,0.0,ue4_qfi9,94.0,ok,,3.2,ue1_qfi2,0,0.0,0.0,3.03,ok,330.0,,pending,,pending,"[8, 9]",ue2_qfi1,0,2,4,1031.5,996.7499999999999,data,ok,2.0,0.1,1.0,4,TwoTier,1097657231,
ue3_qfi2,43.118,93.99,102.578,115.99,ok,0.0,ok,ue3_qfi1,0,2,4,1034.5,995.1250000000002,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,16,150.0,ok,ue3_qfi2,130.24,ok,4,ok,4,ue1_qfi2,0.9887144,ok,0.9970125721699326,proxy,5,0.9906076877123526,48277536.0,ok,0.00295,ok,0.7265852272727272,0.04235,ok,ue1_qfi1,0.0,4,100.0,data,ok,0.0,ue3_qfi9,108.5,ok,,3.2,ue1_qfi2,0,0.0,0.0,3.03,ok,330.0,,pending,,pending,"[8, 9]",ue3_qfi1,0,2,4,1034.5,995.1250000000002,data,ok,2.0,0.1,1.0,4,PF,579362555,
ue3_qfi9,7.75,86.0,93.0,96.25,ok,0.0,ok,ue3_qfi1,0,2,4,1021.7499999999999,1007.7500000000001,data,ok,2.0,False,,proxy,3,0,ue3_qfi2,0.9375,16,150.0,ok,ue4_qfi2,101.711,ok,4,ok,4,ue1_qfi2,0.9916124000000001,ok,0.9962887448402624,proxy,5,0.9905090344541148,48271339.2,ok,0.0029363636363636363,ok,0.83965,0.06990625,ok,ue1_qfi1,0.0,4,100.0,data,ok,0.0,ue3_qfi9,88.5,ok,,3.0,ue3_qfi2,1,674.75,674.75,3.03,ok,330.0,,pending,,pending,"[8, 9]",ue3_qfi1,0,2,4,1021.7499999999999,1007.7500000000001,data,ok,2.0,0.1,1.0,4,Reservation,579362555,
ue3_qfi2,63.635,113.828,122.24,125.74,ok,0.0,ok,ue3_qfi1,0,1,4,1036.2500000000002,991.6250000000003,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,16,150.0,ok,ue3_qfi2,129.74,ok,4,ok,4,ue1_qfi2,0.9842104,ok,0.9957009270090895,proxy,5,0.989548700006833,48303249.6,ok,0.0029045454545454544,ok,0.8935295454545454,0.036846875,ok,ue1_qfi1,0.0,4,100.0,data,ok,0.0,ue3_qfi9,104.5,ok,,3.2,ue1_qfi2,0,0.0,0.0,3.03,ok,330.0,,pending,,pending,"[8, 9]",ue3_qfi1,0,1,4,1036.2500000000002,991.6250000000003,data,ok,2.0,0.1,1.0,4,TwoTier,579362555,
ue3_qfi2,39.743,83.743,98.468,103.718,ok,0.0,ok,ue2_qfi1,0,2,4,1034.0,999.2499999999998,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,16,150.0,ok,ue3_qfi2,112.493,ok,4,ok,4,ue4_qfi2,0.9997891999999999,ok,0.9963028037011881,proxy,5,0.9875793870064804,48177811.2,ok,0.0026340909090909093,ok,0.6664602272727272,0.0357953125,ok,ue1_qfi1,0.0,4,100.0,data,ok,0.0,ue3_qfi9,92.0,ok,,3.2,ue1_qfi2,0,0.0,0.0,3.03,ok,330.0,,pending,,pending,"[8, 9]",ue2_qfi1,0,2,4,1034.0,999.2499999999998,data,ok,2.0,0.1,1.0,4,PF,661058651,
ue1_qfi2,35.34,81.898,90.898,97.148,ok,0.0,ok,ue2_qfi1,0,2,4,1042.75,999.7499999999999,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,16,150.0,ok,ue1_qfi2,102.148,ok,4,ok,4,ue4_qfi2,0.9983352,ok,0.9946888489396292,proxy,5,0.9876446731563976,48169756.8,ok,0.0026568181818181816,ok,0.8041863636363636,0.05655,ok,ue1_qfi1,0.0,4,100.0,data,ok,0.0,ue1_qfi9,88.75,ok,,3.2,ue1_qfi2,0,0.0,0.0,3.03,ok,330.0,,pending,,pending,"[8, 9]",ue2_qfi1,0,2,4,1042.75,999.7499999999999,data,ok,2.0,0.1,1.0,4,Reservation,661058651,
ue2_qfi2,34.867,107.248,123.248,128.498,ok,0.0,ok,ue2_qfi1,0,2,4,1034.75,998.3750000000001,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,16,150.0,ok,ue2_qfi2,132.498,ok,4,ok,4,ue4_qfi2,0.9935528,ok,0.9934153326962025,proxy,5,0.9874154842460766,48113888.0,ok,0.002756818181818182,ok,0.8738647727272727,0.031046875,ok,ue1_qfi1,0.0,4,100.0,data,ok,0.0,ue2_qfi9,95.25,ok,,3.2,ue1_qfi2,0,0.0,0.0,3.03,ok,330.0,,pending,,pending,"[8, 9]",ue2_qfi1,0,2,4,1034.75,998.3750000000001,data,ok,2.0,0.1,1.0,4,TwoTier,661058651,
ue3_qfi2,43.463,87.585,98.699,101.949,ok,0.0,ok,ue4_qfi1,0,3,4,1024.25,1000.1250000000001,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,16,150.0,ok,ue2_qfi2,111.717,ok,4,ok,4,ue2_qfi2,0.9933084,ok,0.9968759673651493,proxy,5,0.9890012539296256,48068246.4,ok,0.0025931818181818183,ok,0.6916386363636363,0.0384859375,ok,ue1_qfi1,0.0,4,100.0,data,ok,0.0,ue3_qfi9,95.5,ok,,3.2,ue1_qfi2,0,0.0,0.0,3.03,ok,330.0,,pending,,pending,"[8, 9]",ue4_qfi1,0,3,4,1024.25,1000.1250000000001,data,ok,2.0,0.1,1.0,4,PF,87989972,
ue3_qfi2,42.713,83.085,87.551,92.699,ok,0.0,ok,ue1_qfi1,0,2,4,1023.7499999999999,1000.8749999999998,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,16,150.0,ok,ue3_qfi2,97.699,ok,4,ok,4,ue2_qfi2,0.9887156,ok,0.9957735627452754,proxy,5,0.9892598851444513,48033550.4,ok,0.0029454545454545454,ok,0.8189715909090909,0.06308125,ok,ue1_qfi1,0.0,4,100.0,data,ok,0.0,ue2_qfi9,83.75,ok,,3.2,ue1_qfi2,0,0.0,0.0,3.03,ok,330.0,,pending,,pending,"[8, 9]",ue1_qfi1,0,2,4,1023.7499999999999,1000.8749999999998,data,ok,2.0,0.1,1.0,4,Reservation,87989972,
ue3_qfi2,47.394,101.568,112.449,115.699,ok,0.0,ok,ue2_qfi1,0,2,4,1030.0,1000.875,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,16,150.0,ok,ue3_qfi2,123.199,ok,4,ok,4,ue2_qfi2,0.9608131999999999,ok,0.994515524996333,proxy,5,0.9890343584307666,48053928.0,ok,0.0025727272727272725,ok,0.8876954545454545,0.0337859375,ok,ue1_qfi1,0.0,4,100.0,data,ok,0.0,ue3_qfi9,101.5,ok,,3.2,ue1_qfi2,0,0.0,0.0,3.03,ok,330.0,,pending,,pending,"[8, 9]",ue2_qfi1,0,2,4,1030.0,1000.875,data,ok,2.0,0.1,1.0,4,TwoTier,87989972,
ue2_qfi2,40.616,92.112,105.854,112.854,ok,0.0,ok,ue2_qfi1,0,1,4,1040.75,997.125,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,16,150.0,ok,ue2_qfi2,126.354,ok,3,ok,4,ue1_qfi2,0.9498928000000001,ok,0.9970825172236424,proxy,5,0.9911685495088266,47415233.6,ok,0.002797727272727273,ok,0.7038170454545455,0.0406328125,ok,ue1_qfi1,0.0,4,100.0,data,ok,0.0,ue2_qfi9,102.0,ok,,3.2,ue1_qfi2,0,0.0,0.0,3.03,ok,330.0,,pending,,pending,"[8, 9]",ue2_qfi1,0,1,4,1040.75,997.125,data,ok,2.0,0.1,1.0,4,PF,161576974,
ue2_qfi9,7.0,77.0,85.75,97.75,ok,0.0,ok,ue2_qfi1,0,2,4,1024.5000000000002,998.1249999999999,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,16,150.0,ok,ue4_qfi2,92.517,ok,4,ok,4,ue1_qfi2,0.9530068,ok,0.9949611488009484,proxy,5,0.9908079649248748,47389769.6,ok,0.0027704545454545456,ok,0.8300977272727272,0.06538125,ok,ue1_qfi1,0.0,4,100.0,data,ok,0.0,ue2_qfi9,90.75,ok,,3.2,ue1_qfi2,0,0.0,0.0,3.03,ok,330.0,,pending,,pending,"[8, 9]",ue2_qfi1,0,2,4,1024.5000000000002,998.1249999999999,data,ok,2.0,0.1,1.0,4,Reservation,161576974,
ue1_qfi2,33.174,87.488,104.175,107.925,ok,0.0,ok,ue2_qfi1,0,1,4,1038.75,993.75,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,0.9375,16,150.0,ok,ue4_qfi2,116.83,ok,3,ok,4,ue1_qfi2,0.9350524,ok,0.9964375619847967,proxy,5,0.9905419892045827,47421865.6,ok,0.002575,ok,0.8921988636363636,0.035128125,ok,ue1_qfi1,0.0,4,100.0,data,ok,0.0,ue4_qfi9,94.5,ok,,3.0,ue1_qfi2,1,664.0,664.0,3.03,ok,330.0,,pending,,pending,"[8, 9]",ue2_qfi1,0,1,4,1038.75,993.75,data,ok,2.0,0.1,1.0,4,TwoTier,161576974,
ue1_qfi9,6.0,88.0,98.25,101.5,ok,0.0,ok,ue2_qfi1,0,1,4,1036.2500000000002,995.7499999999999,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,16,150.0,ok,ue1_qfi2,107.385,ok,4,ok,4,ue4_qfi2,0.9770344,ok,0.9976620452247603,proxy,5,0.9931008685986438,47731534.4,ok,0.002843181818181818,ok,0.7013204545454546,0.0397703125,ok,ue1_qfi1,0.0,4,100.0,data,ok,0.0,ue4_qfi9,96.0,ok,,3.2,ue1_qfi2,0,0.0,0.0,3.03,ok,330.0,,pending,,pending,"[8, 9]",ue2_qfi1,0,1,4,1036.2500000000002,995.7499999999999,data,ok,2.0,0.1,1.0,4,PF,35492826,
ue1_qfi2,53.069,85.635,90.912,94.928,ok,0.0,ok,ue4_qfi1,0,2,4,1024.75,996.9999999999999,data,ok,2.0,False,,proxy,3,0,ue2_qfi2,0.9375,16,150.0,ok,ue1_qfi2,100.678,ok,4,ok,4,ue4_qfi2,0.9503064,ok,0.9970206276238149,proxy,5,0.9929708739425563,47754684.8,ok,0.0026954545454545456,ok,0.830353409090909,0.065040625,ok,ue1_qfi1,0.0,4,100.0,data,ok,0.0,ue1_qfi9,86.25,ok,,3.0,ue4_qfi2,1,687.5,687.5,3.03,ok,330.0,,pending,,pending,"[8, 9]",ue4_qfi1,0,2,4,1024.75,996.9999999999999,data,ok,2.0,0.1,1.0,4,Reservation,35492826,
ue4_qfi9,9.25,89.5,115.0,129.0,ok,0.0,ok,ue4_qfi1,0,2,4,1034.25,1000.5000000000001,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,16,150.0,ok,ue4_qfi2,130.376,ok,4,ok,4,ue4_qfi2,0.9740076,ok,0.9936766577415213,proxy,5,0.9879222041333084,47725188.8,ok,0.0025954545454545453,ok,0.8901931818181819,0.034528125,ok,ue1_qfi1,0.0,4,100.0,data,ok,0.0,ue4_qfi9,119.75,ok,,3.2,ue1_qfi2,0,0.0,0.0,3.03,ok,330.0,,pending,,pending,"[8, 9]",ue4_qfi1,0,2,4,1034.25,1000.5000000000001,data,ok,2.0,0.1,1.0,4,TwoTier,35492826,
ue4_qfi2,42.103,86.315,97.565,104.433,ok,0.0,ok,ue1_qfi1,0,2,4,1021.5000000000001,996.9999999999999,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,16,150.0,ok,ue4_qfi2,114.214,ok,3,ok,4,ue1_qfi2,0.9367755999999999,ok,0.9971227518506,proxy,5,0.9896693731550485,47628012.8,ok,0.0026318181818181818,ok,0.6891,0.038234375,ok,ue1_qfi1,0.0,4,100.0,data,ok,0.0,ue4_qfi9,95.5,ok,,3.2,ue1_qfi2,0,0.0,0.0,3.03,ok,330.0,,pending,,pending,"[8, 9]",ue1_qfi1,0,2,4,1021.5000000000001,996.9999999999999,data,ok,2.0,0.1,1.0,4,PF,376383645,
ue3_qfi2,39.799,81.161,92.636,98.886,ok,0.0,ok,ue3_qfi1,0,2,4,1038.2500000000002,1003.125,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,16,150.0,ok,ue3_qfi2,104.136,ok,3,ok,4,ue1_qfi2,0.9492655999999999,ok,0.9950934889356116,proxy,5,0.989418173550912,47649918.4,ok,0.0027795454545454547,ok,0.8205306818181818,0.0624328125,ok,ue1_qfi1,0.0,4,100.0,data,ok,0.0,ue4_qfi9,89.25,ok,,3.2,ue1_qfi2,0,0.0,0.0,3.03,ok,330.0,,pending,,pending,"[8, 9]",ue3_qfi1,0,2,4,1038.2500000000002,1003.125,data,ok,2.0,0.1,1.0,4,Reservation,376383645,
ue4_qfi2,55.464,101.065,110.103,113.964,ok,0.0,ok,ue2_qfi1,0,2,4,1025.9999999999998,999.8750000000001,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,16,150.0,ok,ue4_qfi2,118.353,ok,3,ok,4,ue1_qfi2,0.9347795999999999,ok,0.9955378378859319,proxy,5,0.9887140589720163,47630072.0,ok,0.002947727272727273,ok,0.8895295454545454,0.0336203125,ok,ue1_qfi1,0.0,4,100.0,data,ok,0.0,ue4_qfi9,100.5,ok,,3.2,ue1_qfi2,0,0.0,0.0,3.03,ok,330.0,,pending,,pending,"[8, 9]",ue2_qfi1,0,2,4,1025.9999999999998,999.8750000000001,data,ok,2.0,0.1,1.0,4,TwoTier,376383645,
ue2_qfi9,6.0,91.5,101.75,109.25,ok,0.0,ok,ue3_qfi1,0,2,4,1033.5,998.75,data,ok,2.0,False,,proxy,3,0,ue2_qfi2,0.9375,16,150.0,ok,ue2_qfi2,120.948,ok,4,ok,4,ue1_qfi2,0.9584752,ok,0.9969321379581343,proxy,5,0.990205680811096,47510492.8,ok,0.0028272727272727273,ok,0.7006420454545454,0.0405265625,ok,ue1_qfi1,0.0,4,100.0,data,ok,0.0,ue2_qfi9,103.25,ok,,3.2,ue1_qfi2,0,0.0,0.0,3.03,ok,330.0,,pending,,pending,"[8, 9]",ue3_qfi1,0,2,4,1033.5,998.75,data,ok,2.0,0.1,1.0,4,PF,1746484539,
ue2_qfi9,7.75,87.0,92.5,97.0,ok,0.0,ok,ue3_qfi1,0,2,4,1029.7500000000002,1000.0,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,0.9375,16,150.0,ok,ue4_qfi2,93.465,ok,3,ok,4,ue1_qfi2,0.9348748,ok,0.995641112329443,proxy,5,0.9895723386282579,47527595.2,ok,0.0027704545454545456,ok,0.8277363636363636,0.0650015625,ok,ue1_qfi1,0.0,4,100.0,data,ok,0.0,ue2_qfi9,89.25,ok,,3.0,ue1_qfi2,0,0.0,0.0,3.03,ok,330.0,,pending,,pending,"[8, 9]",ue3_qfi1,0,2,4,1029.7500000000002,1000.0,data,ok,2.0,0.1,1.0,4,Reservation,1746484539,
ue2_qfi2,47.173,98.548,113.448,118.448,ok,0.0,ok,ue3_qfi1,0,1,4,1042.0,990.875,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,0.9333333333333333,15,150.0,ok,ue2_qfi2,124.948,ok,3,ok,4,ue1_qfi2,0.9191976,ok,0.9947085093262038,proxy,5,0.9899392722550248,47533990.4,ok,0.002806818181818182,ok,0.8919534090909091,0.035171875,ok,ue1_qfi1,0.0,4,100.0,data,ok,0.0,ue2_qfi9,107.25,ok,,2.8,ue1_qfi2,0,0.0,0.0,3.03,ok,330.0,,pending,,pending,"[8, 9]",ue3_qfi1,0,1,4,1042.0,990.875,data,ok,2.0,0.1,1.0,4,TwoTier,1746484539,
ue8_qfi9,299.25,300.25,300.25,300.25,ok,0.4722437732804099,ok,ue6_qfi1,0,0,0,237.75000000000003,199.5,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,76,150.0,ok,ue6_qfi2,48.672,ok,7,ok,8,ue2_qfi2,0.9457692,ok,0.9063699222938393,proxy,5,0.9007924722688084,67689768.0,ok,0.0041,ok,0.9306363636363636,0.0361578125,ok,ue1_qfi1,0.0,24,100.0,data,ok,0.0,ue6_qfi1,35.5,ok,,15.2,ue1_qfi2,0,0.0,0.0,15.152,ok,66.0,,pending,,pending,"[8, 9]",ue6_qfi1,0,0,0,237.75000000000003,199.5,data,ok,2.0,0.5,1.5,8,PF,1826701614,
ue7_qfi9,299.0,300.25,300.25,300.25,ok,0.4841475236724,ok,ue1_qfi1,0,0,0,218.75,200.1249999999999,data,ok,2.0,False,,proxy,3,0,ue8_qfi2,0.0,74,150.0,ok,ue6_qfi2,42.0,ok,4,ok,8,ue8_qfi2,0.0,ok,0.8204358925073227,proxy,5,0.7104223447411311,66813708.8,ok,0.004370454545454545,ok,0.9316704545454545,0.0933078125,ok,ue1_qfi1,0.0,24,100.0,data,ok,0.0,ue6_qfi1,95.0,ok,,15.2,ue1_qfi2,0,0.0,0.0,15.152,ok,66.0,,pending,,pending,"[8, 9]",ue1_qfi1,0,0,0,218.75,200.1249999999999,data,ok,2.0,0.5,1.5,8,Reservation,1826701614,
ue3_qfi9,276.75,299.75,300.0,300.25,ok,0.46105464617688935,ok,ue2_qfi1,0,0,0,214.5,199.62499999999994,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,74,150.0,ok,ue1_qfi2,36.25,ok,4,ok,8,ue6_qfi2,0.0,ok,0.7059325406664938,proxy,5,0.7004155082162646,66955969.6,ok,0.004259090909090909,ok,0.9304034090909091,0.03495625,ok,ue1_qfi1,0.0,24,100.0,data,ok,0.0,ue4_qfi9,179.0,ok,,15.2,ue1_qfi2,0,0.0,0.0,15.152,ok,66.0,,pending,,pending,"[8, 9]",ue2_qfi1,0,0,0,214.5,199.62499999999994,data,ok,2.0,0.5,1.5,8,TwoTier,1826701614,
ue8_qfi9,299.25,300.25,300.25,300.25,ok,0.48937656408451624,ok,ue3_qfi1,0,0,0,248.75000000000003,198.8749999999997,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,76,150.0,ok,ue3_qfi2,46.951,ok,7,ok,8,ue3_qfi2,0.9496996,ok,0.9000609722756204,proxy,5,0.8910648899892989,65678401.6,ok,0.004420454545454545,ok,0.9311875,0.0386421875,ok,ue1_qfi1,0.0,24,100.0,data,ok,0.0,ue3_qfi1,39.5,ok,,15.2,ue1_qfi2,0,0.0,0.0,15.152,ok,66.0,,pending,,pending,"[8, 9]",ue3_qfi1,0,0,0,248.75000000000003,198.8749999999997,data,ok,2.0,0.5,1.5,8,PF,1367864806,
ue7_qfi9,298.75,300.25,300.25,300.25,ok,0.4946206209348539,ok,ue5_qfi1,0,0,0,222.75,200.1249999999999,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,74,150.0,ok,ue5_qfi2,33.25,ok,4,ok,8,ue6_qfi2,0.0,ok,0.7770605113650839,proxy,5,0.7665636291277644,64811180.8,ok,0.004311363636363637,ok,0.9328738636363636,0.098721875,ok,ue1_qfi1,0.0,24,100.0,data,ok,0.0,ue7_qfi2,98.651,ok,,15.2,ue1_qfi2,0,0.0,0.0,15.152,ok,66.0,,pending,,pending,"[8, 9]",ue5_qfi1,0,0,0,222.75,200.1249999999999,data,ok,2.0,0.5,1.5,8,Reservation,1367864806,
ue3_qfi9,296.0,300.0,300.25,300.25,ok,0.47270122370440676,ok,ue5_qfi1,0,0,0,232.75,199.25000000000014,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,74,150.0,ok,ue4_qfi2,46.196,ok,4,ok,8,ue6_qfi2,0.0,ok,0.704178662471582,proxy,5,0.699689408197729,65351291.2,ok,0.004236363636363636,ok,0.9312056818181819,0.037346875,ok,ue1_qfi1,0.0,24,100.0,data,ok,0.0,ue4_qfi9,139.5,ok,,15.2,ue1_qfi2,0,0.0,0.0,15.152,ok,66.0,,pending,,pending,"[8, 9]",ue5_qfi1,0,0,0,232.75,199.25000000000014,data,ok,2.0,0.5,1.5,8,TwoTier,1367864806,
ue8_qfi9,299.25,300.25,300.25,300.25,ok,0.49779941411161155,ok,ue4_qfi1,0,0,0,241.0,198.62500000000006,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,0.9868421052631579,76,150.0,ok,ue8_qfi2,47.936,ok,8,ok,8,ue3_qfi2,0.9573148,ok,0.896456130587851,proxy,5,0.8852024261266639,64820899.2,ok,0.004402272727272727,ok,0.9318545454545455,0.0389671875,ok,ue1_qfi1,0.0,24,100.0,data,ok,0.0,ue6_qfi1,55.0,ok,,15.0,ue1_qfi2,1,151.75,151.75,15.152,ok,66.0,,pending,,pending,"[8, 9]",ue4_qfi1,0,0,0,241.0,198.62500000000006,data,ok,2.0,0.5,1.5,8,PF,1097657231,
ue7_qfi9,299.0,300.25,300.25,300.25,ok,0.49601724438466804,ok,ue4_qfi1,0,0,0,228.75,199.37499999999986,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,74,150.0,ok,ue7_qfi2,33.75,ok,6,ok,8,ue6_qfi2,0.0,ok,0.7801506421342844,proxy,5,0.7774865418010549,64901043.199999996,ok,0.004470454545454546,ok,0.9309636363636363,0.0979890625,ok,ue1_qfi1,0.0,24,100.0,data,ok,0.0,ue7_qfi2,87.744,ok,,15.2,ue1_qfi2,0,0.0,0.0,15.152,ok,66.0,,pending,,pending,"[8, 9]",ue4_qfi1,0,0,0,228.75,199.37499999999986,data,ok,2.0,0.5,1.5,8,Reservation,1097657231,
ue5_qfi9,116.0,299.75,300.0,300.25,ok,0.4668681906596699,ok,ue1_qfi1,0,0,0,217.75,199.7499999999999,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,74,150.0,ok,ue1_qfi2,40.576,ok,5,ok,8,ue6_qfi2,0.0,ok,0.7032601000823796,proxy,5,0.698520005585275,65894232.0,ok,0.004588636363636363,ok,0.9321261363636364,0.0365984375,ok,ue1_qfi1,0.0,24,100.0,data,ok,0.0,ue5_qfi9,184.25,ok,,15.2,ue1_qfi2,0,0.0,0.0,15.152,ok,66.0,,pending,,pending,"[8, 9]",ue1_qfi1,0,0,0,217.75,199.7499999999999,data,ok,2.0,0.5,1.5,8,TwoTier,1097657231,
