M01.flow,M01.p50,M01.p95,M01.p98,M01.p99,M01.status,M02,M02.status,M03.flow,M03.gap_count_over_t_live,M03.gap_count_over_t_live_over_2,M03.gap_count_over_t_live_over_4,M03.max_gap_ms,M03.role,M03.status,M03.t_live_s,M04.exceeds_threshold,M04.flow,M04.status,M04.threshold_n,M04.worst_consecutive_miss_slots,M05.flow,M05.fraction,M05.frame_count,M05.pdb_ms,M05.status,M06.flow,M06.p95_ms,M06.status,M07.met,M07.status,M07.total,M08.flow,M08.fraction,M08.status,M09.mean,M09.status,M09.windows,M09.worst,M10,M10.status,M11.dl,M11.status,M11.ul,M12,M12.status,M14.flow,M14.fraction,M14.interval_count,M14.pdb_ms,M14.role,M14.status,M14.survival_time_ms,M15.flow,M15.jitter_ms,M15.status,M17.effective_fps,M17.flow,M17.freeze_count,M17.freeze_max_duration_ms,M17.freeze_total_duration_ms,M17.source_fps,M17.status,M17.xr_frame_period_ms,M18,M18.status,M19,M19.status,bg,scheduler,seed
ue7_qfi9,295.25,299.75,300.0,300.25,ok,0.5124627836304163,ok,ue4_qfi1,0,0,0,123.25000000000009,data,ok,2.0,False,,proxy,3,0,ue8_qfi2,0.0,147,150.0,ok,ue2_qfi2,20.621,ok,7,ok,8,ue8_qfi2,0.0,ok,0.8634183800628193,proxy,5,0.8596103452215638,68682801.6,ok,0.004093181818181818,ok,0.9300318181818182,0.0911953125,ok,ue1_qfi1,0.4897959183673469,49,100.0,data,ok,0.0,ue6_qfi9,50.75,ok,30.2,ue2_qfi2,1,73.5,73.5,30.303,ok,33.0,,pending,,pending,True,Reservation,72124473
ue4_qfi9,20.75,56.0,65.75,70.5,ok,0.5762939686493941,ok,ue3_qfi1,0,0,0,113.2500000000003,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,148,150.0,ok,ue3_qfi2,23.837,ok,5,ok,8,ue6_qfi2,0.0,ok,0.696869763861834,proxy,5,0.696806644197598,59553292.8,ok,0.004740909090909091,ok,0.9314329545454545,0.035553125,ok,ue1_qfi1,0.5102040816326531,49,100.0,data,ok,0.0,ue5_qfi9,52.5,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,TwoTier,72124473
ue8_qfi9,297.5,300.0,300.0,300.25,ok,0.522344783383502,ok,ue3_qfi1,0,0,0,123.25000000000009,data,ok,2.0,False,,proxy,3,0,ue2_qfi2,0.993421052631579,152,150.0,ok,ue3_qfi2,26.878,ok,8,ok,8,ue5_qfi2,0.9642668000000001,ok,0.9247465232043399,proxy,5,0.9181289862623514,67461950.4,ok,0.0047227272727272725,ok,0.9305920454545454,0.036459375,ok,ue7_qfi1,0.4897959183673469,49,100.0,data,ok,0.0,ue5_qfi1,23.25,ok,30.2,ue8_qfi2,1,77.5,77.5,30.303,ok,33.0,,pending,,pending,True,PF,1642588603
ue7_qfi9,295.5,300.0,300.0,300.25,ok,0.5305059249400345,ok,ue5_qfi1,0,0,0,124.00000000000011,data,ok,2.0,False,,proxy,3,0,ue8_qfi2,0.0,148,150.0,ok,ue5_qfi2,21.751,ok,7,ok,8,ue8_qfi2,0.0,ok,0.8594437200210896,proxy,5,0.8543926974042495,66414569.6,ok,0.004565909090909091,ok,0.9323193181818182,0.0956546875,ok,ue1_qfi1,0.42857142857142855,49,100.0,data,ok,0.0,ue5_qfi1,21.25,ok,30.2,ue4_qfi2,1,68.75,68.75,30.303,ok,33.0,,pending,,pending,True,Reservation,1642588603
ue3_qfi9,24.0,53.0,61.25,65.5,ok,0.5760651978719393,ok,ue3_qfi1,0,0,0,117.2500000000003,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,148,150.0,ok,ue4_qfi2,26.523,ok,5,ok,8,ue6_qfi2,0.0,ok,0.6968976863310294,proxy,5,0.6967895306233047,59649688.0,ok,0.004777272727272727,ok,0.9299102272727273,0.0377953125,ok,ue5_qfi1,0.4897959183673469,49,100.0,data,ok,0.0,ue3_qfi9,41.5,ok,30.2,ue1_qfi2,1,72.5,72.5,30.303,ok,33.0,,pending,,pending,True,TwoTier,1642588603
ue8_qfi9,298.0,300.0,300.25,300.25,ok,0.5278603874556147,ok,ue8_qfi1,0,0,0,133.75000000000003,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue2_qfi2,26.25,ok,8,ok,8,ue4_qfi2,0.9653564,ok,0.9233296860229242,proxy,5,0.9185762235467958,66728582.4,ok,0.004763636363636364,ok,0.9327113636363636,0.0379203125,ok,ue7_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue8_qfi1,29.0,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,PF,1566923138
ue5_qfi9,227.75,298.75,299.75,300.0,ok,0.5233398374285751,ok,ue5_qfi1,0,0,0,123.25000000000009,data,ok,2.0,False,,proxy,3,0,ue7_qfi2,0.0,147,150.0,ok,ue3_qfi2,19.25,ok,6,ok,8,ue7_qfi2,0.0,ok,0.7845458607800904,proxy,5,0.7833626505490718,66489873.6,ok,0.004227272727272727,ok,0.9331454545454545,0.0932953125,ok,ue1_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue6_qfi9,164.5,ok,30.2,ue6_qfi2,1,69.0,69.0,30.303,ok,33.0,,pending,,pending,True,Reservation,1566923138
ue3_qfi9,16.75,52.5,65.0,74.75,ok,0.5763678119241163,ok,ue5_qfi1,0,0,0,111.7499999999998,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,147,150.0,ok,ue1_qfi2,24.038,ok,5,ok,8,ue6_qfi2,0.0,ok,0.6967991707175795,proxy,5,0.6966773373661926,59533449.6,ok,0.005134090909090909,ok,0.9325079545454545,0.0376671875,ok,ue2_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue3_qfi9,58.0,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,TwoTier,1566923138
ue8_qfi9,297.25,299.75,300.0,300.25,ok,0.5265138077019571,ok,ue7_qfi1,0,0,0,124.74999999999991,data,ok,2.0,False,,proxy,3,0,ue2_qfi2,0.993421052631579,152,150.0,ok,ue5_qfi2,27.587,ok,8,ok,8,ue5_qfi2,0.9663575999999999,ok,0.9235638169946263,proxy,5,0.913432862837877,66838419.199999996,ok,0.005159090909090909,ok,0.930221590909091,0.0377875,ok,ue1_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue7_qfi1,21.0,ok,30.2,ue3_qfi2,1,67.5,67.5,30.303,ok,33.0,,pending,,pending,True,PF,1818006482
ue7_qfi9,296.0,300.0,300.0,300.25,ok,0.537346373356769,ok,ue5_qfi1,0,0,0,123.7499999999998,data,ok,2.0,False,,proxy,3,0,ue8_qfi2,0.0,147,150.0,ok,ue5_qfi2,22.101,ok,7,ok,8,ue8_qfi2,0.0,ok,0.8575387711529814,proxy,5,0.8506013644333739,65411108.8,ok,0.004168181818181818,ok,0.9310829545454545,0.0991671875,ok,ue4_qfi1,0.42857142857142855,49,100.0,data,ok,0.0,ue5_qfi1,21.25,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,Reservation,1818006482
ue4_qfi9,20.75,53.75,64.75,69.5,ok,0.5767706483513962,ok,ue3_qfi1,0,0,0,116.24999999999997,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,147,150.0,ok,ue2_qfi2,26.198,ok,5,ok,8,ue6_qfi2,0.0,ok,0.6968261145194221,proxy,5,0.6965932690098698,59406230.4,ok,0.005170454545454546,ok,0.9306977272727273,0.0385921875,ok,ue1_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue1_qfi9,51.5,ok,30.2,ue1_qfi2,1,66.0,66.0,30.303,ok,33.0,,pending,,pending,True,TwoTier,1818006482
ue8_qfi9,297.25,299.75,300.0,300.25,ok,0.5135522277512894,ok,ue4_qfi1,0,0,0,124.75,data,ok,2.0,False,,proxy,3,0,ue4_qfi2,0.9868421052631579,152,150.0,ok,ue7_qfi2,25.07,ok,8,ok,8,ue1_qfi2,0.9638748,ok,0.9290028199960684,proxy,5,0.9243340242927554,68620067.2,ok,0.0052545454545454544,ok,0.9330590909090909,0.0356171875,ok,ue5_qfi1,0.4897959183673469,49,100.0,data,ok,0.0,ue2_qfi1,25.25,ok,30.0,ue4_qfi2,1,82.0,82.0,30.303,ok,33.0,,pending,,pending,True,PF,377217572
ue5_qfi9,255.0,299.5,300.0,300.0,ok,0.519224322047109,ok,ue2_qfi1,0,0,0,120.00000000000011,data,ok,2.0,False,,proxy,3,0,ue7_qfi2,0.0,147,150.0,ok,ue2_qfi2,19.533,ok,6,ok,8,ue7_qfi2,0.0,ok,0.7851627320300224,proxy,5,0.7844459410292284,67021827.2,ok,0.004111363636363636,ok,0.9340636363636363,0.0897390625,ok,ue5_qfi1,0.42857142857142855,49,100.0,data,ok,0.0,ue1_qfi9,123.75,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,Reservation,377217572
ue8_qfi8,300.0,300.25,300.25,300.25,ok,0.5234067141556958,ok,ue8_qfi8,0,0,0,477.50000000000006,data,ok,2.0,False,,proxy,3,0,ue7_qfi2,0.8243243243243243,148,150.0,ok,ue7_qfi2,142.474,ok,5,ok,8,ue7_qfi2,0.8369652,ok,0.8436499140070444,proxy,5,0.8228172105935031,68400920.0,ok,0.005470454545454546,ok,0.9334829545454545,0.03364375,ok,ue1_qfi1,0.4146341463414634,41,100.0,data,ok,0.0,ue8_qfi9,267.75,ok,24.4,ue7_qfi2,28,99.25,2433.75,30.303,ok,33.0,,pending,,pending,True,TwoTier,377217572
ue8_qfi9,298.0,300.0,300.0,300.25,ok,0.5105828856434047,ok,ue6_qfi1,0,0,0,132.49999999999983,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue1_qfi2,26.152,ok,8,ok,8,ue6_qfi2,0.9640584,ok,0.930395141230474,proxy,5,0.9213740226267939,69002929.6,ok,0.005334090909090909,ok,0.9336056818181818,0.03470625,ok,ue2_qfi1,0.4897959183673469,49,100.0,data,ok,0.0,ue6_qfi1,29.0,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,PF,191741830
ue3_qfi9,58.5,298.5,299.5,300.0,ok,0.513068386722581,ok,ue3_qfi1,0,0,0,120.50000000000027,data,ok,2.0,False,,proxy,3,0,ue7_qfi2,0.0,147,150.0,ok,ue6_qfi2,18.817,ok,6,ok,8,ue7_qfi2,0.0,ok,0.7854688105457802,proxy,5,0.7831298490493087,67717548.8,ok,0.003995454545454545,ok,0.9316636363636364,0.0857296875,ok,ue2_qfi1,0.42857142857142855,49,100.0,data,ok,0.0,ue2_qfi9,245.5,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,Reservation,191741830
ue4_qfi9,15.75,40.0,46.5,51.5,ok,0.5758374671593194,ok,ue1_qfi1,0,0,0,116.24999999999997,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,148,150.0,ok,ue2_qfi2,21.993,ok,5,ok,8,ue6_qfi2,0.0,ok,0.6968913905917906,proxy,5,0.6968342350838815,59630281.6,ok,0.005429545454545454,ok,0.9335534090909091,0.0346203125,ok,ue4_qfi1,0.40816326530612246,49,100.0,data,ok,0.0,ue4_qfi9,35.75,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,TwoTier,191741830
ue8_qfi9,298.0,300.0,300.0,300.25,ok,0.5234872609442864,ok,ue3_qfi1,0,0,0,125.5,data,ok,2.0,False,,proxy,3,0,ue2_qfi2,0.993421052631579,152,150.0,ok,ue5_qfi2,26.17,ok,8,ok,8,ue8_qfi2,0.9586916,ok,0.9255762781433882,proxy,5,0.9210316402726925,67232726.4,ok,0.004927272727272727,ok,0.9329488636363636,0.0381046875,ok,ue7_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue3_qfi1,22.75,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,PF,1853662620
ue8_qfi9,297.75,300.0,300.25,300.25,ok,0.5379590456507752,ok,ue1_qfi1,0,0,0,122.75000000000036,data,ok,2.0,False,,proxy,3,0,ue5_qfi2,0.993421052631579,152,150.0,ok,ue2_qfi2,23.852,ok,8,ok,8,ue8_qfi2,0.958798,ok,0.9225039378845489,proxy,5,0.9179110639719684,66171884.8,ok,0.004159090909090909,ok,0.9317090909090909,0.119584375,ok,ue3_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue6_qfi1,21.25,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,Reservation,1853662620
ue3_qfi9,15.0,49.0,60.5,69.5,ok,0.5761575114821976,ok,ue1_qfi1,0,0,0,115.00000000000021,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,148,150.0,ok,ue5_qfi2,25.22,ok,5,ok,8,ue6_qfi2,0.0,ok,0.6969014127145383,proxy,5,0.6968657144884965,59518539.2,ok,0.004613636363636364,ok,0.9326534090909091,0.037459375,ok,ue3_qfi1,0.5102040816326531,49,100.0,data,ok,0.0,ue3_qfi9,54.5,ok,30.4,ue5_qfi2,1,69.5,69.5,30.303,ok,33.0,,pending,,pending,True,TwoTier,1853662620
ue8_qfi9,297.75,300.0,300.0,300.25,ok,0.5193345842516467,ok,ue1_qfi1,0,0,0,124.74999999999969,data,ok,2.0,False,,proxy,3,0,ue2_qfi2,0.993421052631579,152,150.0,ok,ue1_qfi2,27.436,ok,8,ok,8,ue3_qfi2,0.9553096,ok,0.9262084749806515,proxy,5,0.9199830011188666,67811892.8,ok,0.004856818181818182,ok,0.9329511363636364,0.036740625,ok,ue8_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue3_qfi1,22.0,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,PF,47463574
ue3_qfi9,292.5,299.5,300.0,300.0,ok,0.5239497038436098,ok,ue5_qfi1,0,0,0,121.75000000000003,data,ok,2.0,False,,proxy,3,0,ue7_qfi2,0.0,147,150.0,ok,ue1_qfi2,19.051,ok,6,ok,8,ue7_qfi2,0.0,ok,0.7844413756752214,proxy,5,0.7817616269880111,66270990.4,ok,0.004136363636363636,ok,0.9318318181818182,0.0929796875,ok,ue1_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue5_qfi9,216.75,ok,30.2,ue1_qfi2,1,67.25,67.25,30.303,ok,33.0,,pending,,pending,True,Reservation,47463574
ue1_qfi9,21.5,53.5,63.5,66.75,ok,0.5768380588808061,ok,ue1_qfi1,0,0,0,121.75000000000003,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,147,150.0,ok,ue3_qfi2,24.967,ok,5,ok,8,ue6_qfi2,0.0,ok,0.6969080844081719,proxy,5,0.6968623202787646,59422760.0,ok,0.0052,ok,0.9327636363636364,0.037871875,ok,ue1_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue1_qfi9,45.25,ok,30.2,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,TwoTier,47463574
ue8_qfi9,297.75,300.0,300.0,300.25,ok,0.51975139569967,ok,ue8_qfi1,0,0,0,167.99999999999991,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue8_qfi2,27.402,ok,8,ok,8,ue3_qfi2,0.9657864,ok,0.9261997422089608,proxy,5,0.9196017955911829,67734656.0,ok,0.005422727272727273,ok,0.9324215909090909,0.0374203125,ok,ue3_qfi1,0.4897959183673469,49,100.0,data,ok,0.0,ue8_qfi1,63.25,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,PF,1162779115
ue7_qfi9,294.25,299.75,300.0,300.25,ok,0.5239020562572657,ok,ue6_qfi1,0,0,0,119.49999999999994,data,ok,2.0,False,,proxy,3,0,ue8_qfi2,0.0,147,150.0,ok,ue5_qfi2,22.174,ok,7,ok,8,ue8_qfi2,0.0,ok,0.861509875033704,proxy,5,0.8549011946296489,67169073.6,ok,0.004325,ok,0.9320784090909091,0.0963484375,ok,ue3_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue7_qfi1,19.0,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,Reservation,1162779115
ue3_qfi9,17.5,43.75,50.0,53.25,ok,0.5768818131037396,ok,ue4_qfi1,0,0,0,117.0,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,148,150.0,ok,ue3_qfi2,22.015,ok,5,ok,8,ue6_qfi2,0.0,ok,0.6968991093772806,proxy,5,0.6968151387000296,59422576.0,ok,0.005693181818181819,ok,0.9327772727272727,0.0366828125,ok,ue2_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue3_qfi9,35.75,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,TwoTier,1162779115
ue8_qfi9,298.0,300.0,300.25,300.25,ok,0.5250276845456214,ok,ue8_qfi1,0,0,0,127.25000000000009,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,0.993421052631579,152,150.0,ok,ue6_qfi2,24.214,ok,8,ok,8,ue5_qfi2,0.9646236,ok,0.9236609880399238,proxy,5,0.9166297429688125,67061934.4,ok,0.005329545454545455,ok,0.9333670454545454,0.03733125,ok,ue6_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue8_qfi1,24.5,ok,30.2,ue1_qfi2,1,67.5,67.5,30.303,ok,33.0,,pending,,pending,True,PF,172656923
ue7_qfi9,294.25,299.75,300.0,300.25,ok,0.5289688191730646,ok,ue6_qfi1,0,0,0,120.24999999999997,data,ok,2.0,False,,proxy,3,0,ue8_qfi2,0.0,147,150.0,ok,ue7_qfi2,21.367,ok,7,ok,8,ue8_qfi2,0.0,ok,0.8594446047109615,proxy,5,0.8537065326345796,66534969.6,ok,0.004206818181818182,ok,0.9327443181818181,0.09629375,ok,ue1_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue7_qfi1,49.25,ok,30.2,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,Reservation,172656923
ue1_qfi9,20.25,48.0,56.75,65.0,ok,0.5770867143625694,ok,ue2_qfi1,0,0,0,112.25,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,147,150.0,ok,ue3_qfi2,24.357,ok,5,ok,8,ue6_qfi2,0.0,ok,0.6969091758404878,proxy,5,0.6968602130022304,59370374.4,ok,0.005388636363636364,ok,0.9324318181818182,0.037978125,ok,ue3_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue2_qfi9,50.0,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,TwoTier,172656923
ue8_qfi9,297.5,300.0,300.0,300.25,ok,0.5124359518867516,ok,ue8_qfi1,0,0,0,133.9999999999999,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue8_qfi2,24.761,ok,8,ok,8,ue7_qfi2,0.962518,ok,0.9293953585624335,proxy,5,0.9215845190607775,68701360.0,ok,0.005097727272727273,ok,0.9299818181818181,0.0349953125,ok,ue5_qfi1,0.5102040816326531,49,100.0,data,ok,0.0,ue8_qfi1,31.5,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,PF,643626383
ue7_qfi9,292.0,299.75,300.0,300.25,ok,0.518648287991591,ok,ue3_qfi1,0,0,0,121.50000000000017,data,ok,2.0,False,,proxy,3,0,ue8_qfi2,0.0,147,150.0,ok,ue5_qfi2,22.473,ok,7,ok,8,ue8_qfi2,0.0,ok,0.8627685034561434,proxy,5,0.8597011849935854,67790529.6,ok,0.0041477272727272725,ok,0.9309829545454545,0.09080625,ok,ue3_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue3_qfi1,16.5,ok,30.2,ue2_qfi2,1,68.5,68.5,30.303,ok,33.0,,pending,,pending,True,Reservation,643626383
ue1_qfi9,15.5,38.25,45.75,50.5,ok,0.5754323435351463,ok,ue3_qfi1,0,0,0,113.99999999999989,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,148,150.0,ok,ue2_qfi2,21.107,ok,5,ok,8,ue6_qfi2,0.0,ok,0.6968863624053944,proxy,5,0.6968316345973891,59651376.0,ok,0.004809090909090909,ok,0.9308329545454546,0.0356109375,ok,ue2_qfi1,0.5102040816326531,49,100.0,data,ok,0.0,ue1_qfi9,35.0,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,TwoTier,643626383
ue8_qfi9,296.5,299.75,300.0,300.25,ok,0.5082364904219384,ok,ue5_qfi1,0,0,0,143.99999999999991,data,ok,2.0,False,,proxy,3,0,ue4_qfi2,0.993421052631579,152,150.0,ok,ue6_qfi2,25.901,ok,8,ok,8,ue1_qfi2,0.9635624,ok,0.9297836914162181,proxy,5,0.9185402041367845,69268990.4,ok,0.004643181818181818,ok,0.9332272727272727,0.0359390625,ok,ue8_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue3_qfi1,47.25,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,PF,1033071480
ue8_qfi9,297.0,300.0,300.25,300.25,ok,0.5225406669029,ok,ue4_qfi1,0,0,0,123.7499999999998,data,ok,2.0,False,,proxy,3,0,ue5_qfi2,0.993421052631579,152,150.0,ok,ue6_qfi2,23.642,ok,8,ok,8,ue1_qfi2,0.963714,ok,0.927673426647296,proxy,5,0.9132026479143377,68221214.4,ok,0.004090909090909091,ok,0.9319875,0.11295625,ok,ue1_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue7_qfi1,31.25,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,Reservation,1033071480
ue8_qfi8,300.0,300.25,300.25,300.25,ok,0.5097630989098006,ok,ue8_qfi8,0,1,1,1711.7500000000002,data,ok,2.0,False,,proxy,3,0,ue3_qfi2,0.9868421052631579,152,150.0,ok,ue6_qfi2,74.314,ok,8,ok,8,ue1_qfi2,0.960006,ok,0.894838178389781,proxy,5,0.8553242820899268,70522884.8,ok,0.005434090909090909,ok,0.9334920454545454,0.0342578125,ok,ue1_qfi1,0.46511627906976744,43,100.0,data,ok,0.0,ue8_qfi9,282.5,ok,30.2,ue2_qfi2,5,102.75,447.75,30.303,ok,33.0,,pending,,pending,True,TwoTier,1033071480
ue8_qfi9,297.5,300.0,300.0,300.25,ok,0.5283008129465789,ok,ue5_qfi1,0,0,0,133.75000000000003,data,ok,2.0,False,,proxy,3,0,ue1_qfi2,1.0,152,150.0,ok,ue6_qfi2,25.823,ok,8,ok,8,ue7_qfi2,0.954452,ok,0.9230655536809704,proxy,5,0.9193421949694496,66521424.0,ok,0.005068181818181818,ok,0.9300715909090909,0.0378265625,ok,ue6_qfi1,0.4489795918367347,49,100.0,data,ok,0.0,ue5_qfi1,31.0,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,PF,907713895
ue6_qfi9,259.0,299.75,300.0,300.25,ok,0.5286486102696972,ok,ue2_qfi1,0,0,0,120.24999999999997,data,ok,2.0,False,,proxy,3,0,ue7_qfi2,0.0,147,150.0,ok,ue4_qfi2,19.0,ok,6,ok,8,ue7_qfi2,0.0,ok,0.7835048373067648,proxy,5,0.7808818224036082,65724412.8,ok,0.004320454545454546,ok,0.931728409090909,0.09510625,ok,ue3_qfi1,0.46938775510204084,49,100.0,data,ok,0.0,ue3_qfi9,154.25,ok,30.0,ue2_qfi2,2,73.25,144.0,30.303,ok,33.0,,pending,,pending,True,Reservation,907713895
ue5_qfi9,22.0,45.25,51.75,55.75,ok,0.5754549076614874,ok,ue5_qfi1,0,0,0,114.74999999999991,data,ok,2.0,False,,proxy,3,0,ue6_qfi2,0.0,147,150.0,ok,ue5_qfi2,24.393,ok,5,ok,8,ue6_qfi2,0.0,ok,0.696904397587591,proxy,5,0.6968684912872599,59568580.8,ok,0.004618181818181818,ok,0.9293784090909091,0.03669375,ok,ue1_qfi1,0.4897959183673469,49,100.0,data,ok,0.0,ue1_qfi9,37.0,ok,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,True,TwoTier,907713895
