M01.flow,M01.p50,M01.p95,M01.p98,M01.p99,M01.status,M02,M02.status,M03.flow,M03.gap_count_over_t_live,M03.gap_count_over_t_live_over_2,M03.gap_count_over_t_live_over_4,M03.max_gap_ms,M03.role,M03.status,M03.t_live_s,M04.exceeds_threshold,M04.flow,M04.status,M04.threshold_n,M04.worst_consecutive_miss_slots,M05,M05.flow,M05.fraction,M05.frame_count,M05.pdb_ms,M05.status,M06,M06.flow,M06.p95_ms,M06.status,M07,M07.met,M07.status,M07.total,M08,M08.flow,M08.fraction,M08.status,M09.mean,M09.status,M09.windows,M09.worst,M10,M10.status,M11.dl,M11.status,M11.ul,M12,M12.status,M14.flow,M14.fraction,M14.interval_count,M14.pdb_ms,M14.role,M14.status,M14.survival_time_ms,M15.flow,M15.jitter_ms,M15.status,M17,M17.effective_fps,M17.flow,M17.freeze_count,M17.freeze_max_duration_ms,M17.freeze_total_duration_ms,M17.source_fps,M17.status,M17.xr_frame_period_ms,M18,M18.status,M19,M19.status,composition,n_ues,scheduler,seed,video_tier
ue3_qfi9,1.0,20.5,20.5,20.5,ok,0.0013456934223789892,ok,ue3_qfi9,0,1,4,1005.2499999999998,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue1_qfi2,19.118,ok,,3,ok,3,,ue2_qfi2,0.9666354666666667,ok,0.9971144872789413,proxy,5,0.9951245538497846,18711865.599999998,ok,0.004961363636363636,ok,0.34338636363636366,0.0349640625,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue3_qfi1,19.5,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,ugv_heavy,4,Reservation,1826701614,1.5
ue3_qfi1,1.0,13.5,17.75,17.75,ok,0.001151414656138146,ok,ue3_qfi9,0,1,4,1001.2500000000002,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue2_qfi2,18.551,ok,,3,ok,3,,ue2_qfi2,0.9669133333333333,ok,0.9977432464920684,proxy,5,0.9956995893781343,18717568.0,ok,0.004670454545454545,ok,0.3116022727272727,0.02898125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue3_qfi1,16.75,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,ugv_heavy,4,TwoTier,1826701614,1.5
ue2_qfi2,6.25,14.765,16.873,17.989,ok,0.001262839701472158,ok,ue3_qfi9,0,2,4,1000.5000000000001,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue2_qfi2,19.0,ok,,3,ok,3,,ue1_qfi2,0.9613016,ok,0.9972719274450539,proxy,5,0.9957638685065259,18584860.8,ok,0.004736363636363637,ok,0.28171477272727274,0.0300421875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue2_qfi9,15.25,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,ugv_heavy,4,PF,1367864806,1.5
ue3_qfi1,1.0,18.0,18.5,18.5,ok,0.0014785927429925092,ok,ue3_qfi9,0,2,4,1004.75,data,ok,2.0,False,,proxy,3,0,,ue2_qfi2,0.993421052631579,152,150.0,ok,,ue2_qfi2,19.689,ok,,3,ok,3,,ue1_qfi2,0.9613016,ok,0.9965344222905109,proxy,5,0.9946137251462426,18577248.0,ok,0.005334090909090909,ok,0.3478409090909091,0.036759375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue3_qfi1,17.5,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,ugv_heavy,4,Reservation,1367864806,1.5
ue3_qfi1,1.0,18.0,20.5,20.5,ok,0.001204551398749846,ok,ue3_qfi9,0,1,4,1005.5000000000001,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue2_qfi2,18.732,ok,,3,ok,3,,ue1_qfi2,0.9613016,ok,0.9975840278330645,proxy,5,0.9966819604280758,18587723.2,ok,0.004677272727272727,ok,0.3169875,0.030728125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue3_qfi1,19.5,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,ugv_heavy,4,TwoTier,1367864806,1.5
ue1_qfi2,7.022,15.471,17.272,18.675,ok,0.0012613804939309427,ok,ue1_qfi85,1,1,1,2601.2500000000005,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue1_qfi2,19.491,ok,,3,ok,3,,ue1_qfi2,0.9567410666666667,ok,0.997472858577855,proxy,5,0.9968845601635212,18758718.400000002,ok,0.004743181818181818,ok,0.2944840909090909,0.0320171875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,15.0,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,ugv_heavy,4,PF,1097657231,1.5
ue3_qfi1,1.0,18.0,20.5,20.5,ok,0.0014907518440813276,ok,ue1_qfi85,1,1,1,2601.2500000000005,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue1_qfi2,20.95,ok,,3,ok,3,,ue1_qfi2,0.956684,ok,0.9966807725516242,proxy,5,0.9957143804816292,18755816.0,ok,0.005381818181818182,ok,0.36007045454545455,0.0394484375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue3_qfi1,19.5,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,ugv_heavy,4,Reservation,1097657231,1.5
ue3_qfi1,0.75,18.0,18.25,18.25,ok,0.0012119387467449273,ok,ue1_qfi85,1,1,1,2601.2500000000005,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue1_qfi2,18.905,ok,,3,ok,3,,ue1_qfi2,0.9567410666666667,ok,0.997831999145576,proxy,5,0.9972368362920703,18759233.6,ok,0.004738636363636363,ok,0.3314238636363636,0.032678125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue3_qfi1,17.5,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,ugv_heavy,4,TwoTier,1097657231,1.5
ue2_qfi2,6.803,15.597,17.453,18.363,ok,0.0013169835599708656,ok,ue1_qfi85,0,1,1,1928.7499999999998,data,ok,2.0,False,,proxy,3,0,,ue3_qfi2,0.993421052631579,152,150.0,ok,,ue2_qfi2,19.529,ok,,3,ok,3,,ue3_qfi2,0.9689285333333334,ok,0.9976340725689967,proxy,5,0.9961525182885851,18733472.0,ok,0.004547727272727273,ok,0.28864204545454547,0.0310859375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue3_qfi1,17.75,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,ugv_heavy,4,PF,579362555,1.5
ue2_qfi2,6.462,15.815,18.154,19.49,ok,0.0015610357560093095,ok,ue1_qfi85,0,1,1,1930.2499999999998,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue2_qfi2,20.238,ok,,3,ok,3,,ue3_qfi2,0.9697754666666666,ok,0.9962097266430737,proxy,5,0.9947083233511169,18730443.2,ok,0.005320454545454546,ok,0.35497613636363634,0.0382125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue3_qfi1,17.75,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,ugv_heavy,4,Reservation,579362555,1.5
ue3_qfi1,1.0,18.25,20.25,20.25,ok,0.0012260145342760864,ok,ue1_qfi85,0,1,1,1928.7499999999998,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue2_qfi2,18.732,ok,,3,ok,3,,ue3_qfi2,0.9697754666666666,ok,0.9977572593859696,proxy,5,0.9970018570654554,18739299.2,ok,0.004604545454545455,ok,0.32440795454545457,0.0318125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue3_qfi1,19.25,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,ugv_heavy,4,TwoTier,579362555,1.5
ue1_qfi2,6.012,14.438,16.236,17.25,ok,0.0012743743688069405,ok,ue2_qfi85,0,1,2,1546.2500000000002,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue1_qfi2,18.091,ok,,3,ok,3,,ue1_qfi2,0.9682173333333334,ok,0.9974624612979873,proxy,5,0.9967525345289505,18762240.0,ok,0.004713636363636363,ok,0.27346136363636364,0.0266359375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,15.0,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,ugv_heavy,4,PF,661058651,1.5
ue3_qfi1,1.0,18.0,20.5,20.5,ok,0.0013698310408262633,ok,ue2_qfi85,0,1,2,1546.2500000000002,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue1_qfi2,19.177,ok,,3,ok,3,,ue2_qfi2,0.9681669333333333,ok,0.9969715498053435,proxy,5,0.9958021616519519,18758147.2,ok,0.005343181818181818,ok,0.33959545454545453,0.0324234375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue3_qfi1,19.5,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,ugv_heavy,4,Reservation,661058651,1.5
ue3_qfi1,1.0,17.75,20.25,20.25,ok,0.0011022586847805077,ok,ue2_qfi85,0,1,2,1546.2500000000002,data,ok,2.0,False,,proxy,3,0,,ue2_qfi2,0.993421052631579,152,150.0,ok,,ue2_qfi2,17.811,ok,,3,ok,3,,ue2_qfi2,0.967808,ok,0.9979235943466067,proxy,5,0.9974384020209781,18762934.4,ok,0.0047227272727272725,ok,0.3065568181818182,0.027409375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue3_qfi1,19.25,ok,,30.2,ue2_qfi2,1,69.75,69.75,30.303,ok,33.0,,pending,,pending,ugv_heavy,4,TwoTier,661058651,1.5
ue1_qfi2,6.62,14.91,16.79,18.744,ok,0.0012044821541723574,ok,ue3_qfi9,0,1,4,1005.2499999999998,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,0.993421052631579,152,150.0,ok,,ue1_qfi2,19.482,ok,,3,ok,3,,ue1_qfi2,0.9687946666666667,ok,0.9975836787223056,proxy,5,0.9964555958872421,18825300.8,ok,0.004634090909090909,ok,0.29401136363636365,0.0316078125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue3_qfi1,17.75,ok,,30.2,ue1_qfi2,1,72.5,72.5,30.303,ok,33.0,,pending,,pending,ugv_heavy,4,PF,87989972,1.5
ue3_qfi1,0.75,18.0,22.75,22.75,ok,0.0014863060430463366,ok,ue3_qfi9,0,1,4,1005.5000000000001,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue1_qfi2,20.546,ok,,3,ok,3,,ue1_qfi2,0.9689146666666667,ok,0.996325958990514,proxy,5,0.9946325728820364,18820518.4,ok,0.005209090909090909,ok,0.3599943181818182,0.039134375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue3_qfi1,22.0,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,ugv_heavy,4,Reservation,87989972,1.5
ue3_qfi1,1.0,18.5,20.25,20.25,ok,0.0011936010959497708,ok,ue3_qfi9,0,1,4,1010.2499999999997,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue2_qfi2,18.3,ok,,3,ok,3,,ue1_qfi2,0.9687946666666667,ok,0.9975763814841654,proxy,5,0.9961031153117491,18823790.4,ok,0.004504545454545455,ok,0.3285090909090909,0.0320671875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue3_qfi1,19.25,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,ugv_heavy,4,TwoTier,87989972,1.5
ue1_qfi2,7.293,16.045,17.782,18.642,ok,0.0012216818526841298,ok,ue3_qfi9,0,2,4,1004.75,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,0.993421052631579,152,150.0,ok,,ue1_qfi2,19.944,ok,,3,ok,3,,ue2_qfi2,0.9652797333333334,ok,0.997538032990715,proxy,5,0.9971060529060926,18643027.2,ok,0.004797727272727273,ok,0.28288863636363637,0.0296328125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,15.0,ok,,30.2,ue1_qfi2,1,67.75,67.75,30.303,ok,33.0,,pending,,pending,ugv_heavy,4,PF,161576974,1.5
ue3_qfi1,0.75,18.0,20.5,20.5,ok,0.0014674496378294188,ok,ue3_qfi9,0,2,4,1004.7500000000005,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue1_qfi2,20.821,ok,,3,ok,3,,ue2_qfi2,0.9652797333333334,ok,0.9966195389726437,proxy,5,0.9956914575807283,18644620.8,ok,0.0052545454545454544,ok,0.3494602272727273,0.0371015625,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue3_qfi1,19.75,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,ugv_heavy,4,Reservation,161576974,1.5
ue3_qfi1,1.0,16.75,20.75,20.75,ok,0.0011044118355506432,ok,ue3_qfi9,0,1,4,1007.4999999999999,data,ok,2.0,False,,proxy,3,0,,ue2_qfi2,0.993421052631579,152,150.0,ok,,ue1_qfi2,18.381,ok,,3,ok,3,,ue2_qfi2,0.9644205333333333,ok,0.9981270560853609,proxy,5,0.9976517818306788,18646073.6,ok,0.004731818181818182,ok,0.31711704545454544,0.030784375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue3_qfi1,19.75,ok,,30.2,ue2_qfi2,1,67.5,67.5,30.303,ok,33.0,,pending,,pending,ugv_heavy,4,TwoTier,161576974,1.5
ue2_qfi2,6.222,14.727,16.863,18.513,ok,0.001261533485345193,ok,ue3_qfi9,0,2,4,1005.0000000000003,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue2_qfi2,19.866,ok,,3,ok,3,,ue3_qfi2,0.9642002666666666,ok,0.9973448331499848,proxy,5,0.9960029760058872,18665699.2,ok,0.004745454545454546,ok,0.29206590909090907,0.032890625,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue2_qfi9,15.25,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,ugv_heavy,4,PF,35492826,1.5
ue3_qfi1,1.0,18.0,18.5,18.5,ok,0.0015607998315740302,ok,ue3_qfi9,0,1,4,1007.9999999999995,data,ok,2.0,False,,proxy,3,0,,ue3_qfi2,0.993421052631579,152,150.0,ok,,ue2_qfi2,19.854,ok,,3,ok,3,,ue3_qfi2,0.9640794666666667,ok,0.9960655881471523,proxy,5,0.9953291621148337,18659656.0,ok,0.0053,ok,0.3548875,0.0410515625,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue3_qfi1,17.5,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,ugv_heavy,4,Reservation,35492826,1.5
ue3_qfi1,1.0,18.0,18.25,18.25,ok,0.0012505431375321816,ok,ue3_qfi9,0,1,4,1005.5000000000001,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue3_qfi2,18.695,ok,,3,ok,3,,ue3_qfi2,0.9642002666666666,ok,0.9975392150052673,proxy,5,0.996785777774356,18669110.4,ok,0.004609090909090909,ok,0.32675113636363634,0.033490625,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue3_qfi1,17.25,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,ugv_heavy,4,TwoTier,35492826,1.5
ue3_qfi1,0.5,18.0,18.5,18.5,ok,0.0012614425693797668,ok,ue3_qfi9,0,2,4,1007.9999999999995,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,0.993421052631579,152,150.0,ok,,ue2_qfi2,18.642,ok,,3,ok,3,,ue2_qfi2,0.9726728,ok,0.9975142259345976,proxy,5,0.9966993428680734,18775436.8,ok,0.004597727272727272,ok,0.27932386363636363,0.0273796875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue3_qfi1,18.0,ok,,30.2,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,ugv_heavy,4,PF,376383645,1.5
ue3_qfi1,0.75,20.5,23.0,23.0,ok,0.0013552300263245385,ok,ue3_qfi9,0,1,4,1007.4999999999999,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,0.9868421052631579,152,150.0,ok,,ue1_qfi2,18.912,ok,,3,ok,3,,ue2_qfi2,0.9713421333333333,ok,0.9971282571392127,proxy,5,0.9964773718563102,18764216.0,ok,0.0050659090909090905,ok,0.3467204545454545,0.0340828125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue3_qfi1,22.25,ok,,30.0,ue1_qfi2,1,69.5,69.5,30.303,ok,33.0,,pending,,pending,ugv_heavy,4,Reservation,376383645,1.5
ue3_qfi1,0.75,18.25,22.75,22.75,ok,0.001115556864760072,ok,ue3_qfi9,0,1,4,1012.4999999999998,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,0.993421052631579,152,150.0,ok,,ue2_qfi2,18.343,ok,,3,ok,3,,ue2_qfi2,0.9723362666666666,ok,0.9981880460296638,proxy,5,0.9979684650743703,18779465.6,ok,0.0046840909090909095,ok,0.31334772727272725,0.0281125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue3_qfi1,22.0,ok,,30.2,ue1_qfi2,1,71.25,71.25,30.303,ok,33.0,,pending,,pending,ugv_heavy,4,TwoTier,376383645,1.5
ue1_qfi2,6.519,14.787,16.583,17.584,ok,0.00124597291928872,ok,ue3_qfi9,0,3,4,1007.0000000000001,data,ok,2.0,False,,proxy,3,0,,ue2_qfi2,0.993421052631579,152,150.0,ok,,ue1_qfi2,18.292,ok,,3,ok,3,,ue1_qfi2,0.9560792,ok,0.9976147487665813,proxy,5,0.9965836831531567,18499156.8,ok,0.004536363636363636,ok,0.2806613636363636,0.03099375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,15.0,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,ugv_heavy,4,PF,1746484539,1.5
ue3_qfi1,0.75,18.0,18.5,18.5,ok,0.001426002932356227,ok,ue3_qfi9,0,1,4,1005.2499999999998,data,ok,2.0,False,,proxy,3,0,,ue2_qfi2,0.993421052631579,152,150.0,ok,,ue1_qfi2,19.019,ok,,3,ok,3,,ue1_qfi2,0.9558989333333333,ok,0.9970128576568502,proxy,5,0.9963441175712682,18493364.8,ok,0.0051863636363636365,ok,0.34668977272727275,0.037853125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue3_qfi1,17.75,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,ugv_heavy,4,Reservation,1746484539,1.5
ue3_qfi9,0.75,20.25,20.25,20.25,ok,0.0011921598385711911,ok,ue3_qfi9,0,1,4,1010.0000000000002,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue2_qfi2,18.084,ok,,3,ok,3,,ue1_qfi2,0.9560792,ok,0.9976446890404107,proxy,5,0.9966606816155191,18498926.400000002,ok,0.004763636363636364,ok,0.31583295454545457,0.0316359375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue3_qfi9,19.5,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,ugv_heavy,4,TwoTier,1746484539,1.5
ue1_qfi2,3.937,9.518,10.471,11.531,ok,2.554473584030426e-05,ok,ue3_qfi9,0,1,4,1001.0000000000001,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue1_qfi2,11.5,ok,,3,ok,3,,ue2_qfi2,0.9668728000000001,ok,0.9999915948397888,proxy,5,0.9999853731280842,7077779.2,ok,0.004440909090909091,ok,0.1194590909090909,0.0259125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue3_qfi9,9.75,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,ugv_heavy,4,PF,1826701614,0.5
ue1_qfi2,4.078,10.187,11.471,12.283,ok,0.0,ok,ue3_qfi9,0,2,4,1000.4999999999998,data,ok,2.0,False,,proxy,3,0,,ue2_qfi2,0.993421052631579,152,150.0,ok,,ue1_qfi2,12.283,ok,,3,ok,3,,ue2_qfi2,0.9639032,ok,0.9999875284249718,proxy,5,0.9999781586949029,7071651.2,ok,0.005056818181818181,ok,0.17846022727272728,0.0276734375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,9.25,ok,,30.2,ue2_qfi2,1,68.0,68.0,30.303,ok,33.0,,pending,,pending,ugv_heavy,4,Reservation,1826701614,0.5
ue1_qfi2,3.533,9.046,10.114,11.5,ok,8.296271379853036e-05,ok,ue3_qfi9,0,2,4,1000.9999999999999,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue1_qfi2,10.687,ok,,3,ok,3,,ue2_qfi2,0.9668728000000001,ok,0.9999903934615013,proxy,5,0.9999796503940297,7077611.2,ok,0.004440909090909091,ok,0.13763636363636364,0.0263484375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue3_qfi1,10.0,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,ugv_heavy,4,TwoTier,1826701614,0.5
ue2_qfi2,4.174,9.82,11.25,12.006,ok,0.0,ok,ue3_qfi9,0,1,4,1000.0000000000002,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue2_qfi2,11.939,ok,,3,ok,3,,ue1_qfi2,0.961256,ok,0.9999938822668255,proxy,5,0.9999883102347243,7033864.0,ok,0.004690909090909091,ok,0.12105227272727273,0.0271109375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue3_qfi1,9.75,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,ugv_heavy,4,PF,1367864806,0.5
ue3_qfi1,0.5,6.0,13.25,13.25,ok,5.733175291834548e-05,ok,ue3_qfi9,0,1,4,1000.0000000000002,data,ok,2.0,False,,proxy,3,0,,ue2_qfi2,0.993421052631579,152,150.0,ok,,ue2_qfi2,12.705,ok,,3,ok,3,,ue1_qfi2,0.961256,ok,0.9999871138614485,proxy,5,0.9999720949075328,7032432.0,ok,0.005240909090909091,ok,0.18048977272727273,0.0288078125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue3_qfi1,12.75,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,ugv_heavy,4,Reservation,1367864806,0.5
ue3_qfi1,0.5,10.25,11.25,11.25,ok,6.733534914743438e-05,ok,ue3_qfi9,0,2,4,1000.2499999999999,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,0.993421052631579,152,150.0,ok,,ue2_qfi2,11.038,ok,,3,ok,3,,ue1_qfi2,0.961016,ok,0.9999839464467225,proxy,5,0.9999447029485813,7032979.2,ok,0.004613636363636364,ok,0.1399159090909091,0.027496875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue3_qfi1,10.75,ok,,30.2,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,ugv_heavy,4,TwoTier,1367864806,0.5
ue1_qfi2,4.525,10.208,12.0,12.324,ok,0.00010918591970864505,ok,ue1_qfi85,1,1,1,2601.2500000000005,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue1_qfi2,12.25,ok,,3,ok,3,,ue1_qfi2,0.9566984000000001,ok,0.9999882762967053,proxy,5,0.9999720514895368,7091849.600000001,ok,0.004668181818181818,ok,0.12564772727272727,0.029475,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue3_qfi1,9.75,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,ugv_heavy,4,PF,1097657231,0.5
ue2_qfi2,3.874,10.5,12.184,13.653,ok,2.3913622191841393e-05,ok,ue1_qfi85,1,1,1,2601.2500000000005,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue2_qfi2,12.877,ok,,3,ok,3,,ue1_qfi2,0.9564584,ok,0.9999970396938103,proxy,5,0.9999927772977403,7092192.0,ok,0.005272727272727273,ok,0.18699886363636364,0.03118125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,10.0,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,ugv_heavy,4,Reservation,1097657231,0.5
ue1_qfi2,4.134,9.721,10.5,11.75,ok,3.699723242654019e-05,ok,ue1_qfi85,1,1,1,2601.2500000000005,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue1_qfi2,10.78,ok,,3,ok,3,,ue1_qfi2,0.9566984000000001,ok,0.9999943512179144,proxy,5,0.999980177336617,7092160.0,ok,0.004725,ok,0.14702386363636363,0.02966875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue3_qfi1,9.75,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,ugv_heavy,4,TwoTier,1097657231,0.5
ue2_qfi2,4.25,9.884,11.409,11.995,ok,0.0,ok,ue1_qfi85,0,1,1,1928.7499999999998,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue2_qfi2,11.75,ok,,3,ok,3,,ue3_qfi2,0.969736,ok,0.9999933803342655,proxy,5,0.9999888178500724,7083300.8,ok,0.004547727272727273,ok,0.12343863636363636,0.028478125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue3_qfi9,9.75,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,ugv_heavy,4,PF,579362555,0.5
ue3_qfi9,0.5,12.75,12.75,12.75,ok,5.940770741591155e-05,ok,ue1_qfi85,0,1,1,1931.7499999999998,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue2_qfi2,12.488,ok,,3,ok,3,,ue3_qfi2,0.969736,ok,0.999987494481506,proxy,5,0.999981119216307,7082835.2,ok,0.005154545454545454,ok,0.18512727272727272,0.0301390625,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue3_qfi9,12.25,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,ugv_heavy,4,Reservation,579362555,0.5
ue2_qfi2,3.974,9.778,11.409,11.724,ok,0.0,ok,ue1_qfi85,0,1,1,1931.7499999999998,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue2_qfi2,11.5,ok,,3,ok,3,,ue3_qfi2,0.9695376,ok,0.9999956839005678,proxy,5,0.9999900841293329,7082740.8,ok,0.0046068181818181815,ok,0.14375113636363637,0.0288828125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue3_qfi9,11.0,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,ugv_heavy,4,TwoTier,579362555,0.5
